
🌁免费直播接口🌁,#genre#
CCTV3-综艺,http://61.136.172.236:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5-体育,http://61.136.172.236:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6-电影,http://61.136.172.236:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8-电视剧,http://61.136.172.236:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9-纪录,http://61.136.172.236:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10-科教,http://61.136.172.236:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11-戏曲,http://61.136.172.236:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12-社会与法,http://61.136.172.236:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13-新闻,http://61.136.172.236:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14-少儿,http://61.136.172.236:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15-音乐,http://61.136.172.236:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0

湖北卫视,http://61.136.172.236:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://61.136.172.236:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://61.136.172.236:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://61.136.172.236:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://61.136.172.236:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://61.136.172.236:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://61.136.172.236:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://61.136.172.236:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://61.136.172.236:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://61.136.172.236:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://61.136.172.236:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://61.136.172.236:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://61.136.172.236:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://61.136.172.236:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://61.136.172.236:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://61.136.172.236:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://61.136.172.236:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://61.136.172.236:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://61.136.172.236:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://61.136.172.236:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://61.136.172.236:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://61.136.172.236:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0






🌐联通网络专区🌐,#genre#
CCTV1,http://112.86.202.37:8112/JSBC_iptv/C10000037@JSBC
CCTV2,http://112.86.202.37:8112/JSBC_iptv/C10000038@JSBC
CCTV3,http://112.86.202.37:8112/JSBC_iptv/C10000220@JSBC
CCTV4,http://112.86.202.37:8112/JSBC_iptv/C10000039@JSBC
CCTV5,http://112.86.202.37:8112/JSBC_iptv/C10000221@JSBC
CCTV5+,http://112.86.202.37:8112/JSBC_iptv/C10000040@JSBC
CCTV6,http://112.86.202.37:8112/JSBC_iptv/C10000222@JSBC
CCTV7,http://112.86.202.37:8112/JSBC_iptv/C10000403@JSBC
CCTV8,http://112.86.202.37:8112/JSBC_iptv/C10000223@JSBC
CCTV9,http://112.86.202.37:8112/JSBC_iptv/C10000042@JSBC
CCTV10,http://112.86.202.37:8112/JSBC_iptv/C10000119@JSBC
CCTV11,http://112.86.202.37:8112/JSBC_iptv/C10000402@JSBC
CCTV12,http://112.86.202.37:8112/JSBC_iptv/C10000120@JSBC
CCTV13,http://112.86.202.37:8112/JSBC_iptv/C10000232@JSBC
CCTV14,http://112.86.202.37:8112/JSBC_iptv/C10000121@JSBC
CCTV15,http://112.86.202.37:8112/JSBC_iptv/C10000404@JSBC
CCTV16,http://112.86.202.37:8112/JSBC_iptv/C10000193@JSBC
CCTV17,http://112.86.202.37:8112/JSBC_iptv/C10000041@JSBC
湖南卫视,http://112.86.202.37:8112/JSBC_iptv/C10000043@JSBC
东方卫视,http://112.86.202.37:8112/JSBC_iptv/C10000045@JSBC
浙江卫视,http://112.86.202.37:8112/JSBC_iptv/C10000044@JSBC
江苏卫视,http://112.86.202.37:8112/JSBC_iptv/C10000015@JSBC
北京卫视,http://112.86.202.37:8112/JSBC_iptv/C10000046@JSBC
广东卫视,http://112.86.202.37:8112/JSBC_iptv/C10000047@JSBC
深圳卫视,http://112.86.202.37:8112/JSBC_iptv/C10000048@JSBC
安徽卫视,http://112.86.202.37:8112/JSBC_iptv/C10000192@JSBC
河南卫视,http://112.86.202.37:8112/JSBC_iptv/C10000185@JSBC
黑龙江卫视,http://112.86.202.37:8112/JSBC_iptv/C10000050@JSBC
山东卫视,http://112.86.202.37:8112/JSBC_iptv/C10000049@JSBC
湖北卫视,http://112.86.202.37:8112/JSBC_iptv/C10000051@JSBC
天津卫视,http://112.86.202.37:8112/JSBC_iptv/C10000052@JSBC
重庆卫视,http://112.86.202.37:8112/JSBC_iptv/C10000053@JSBC
四川卫视,http://112.86.202.37:8112/JSBC_iptv/C10000167@JSBC
江西卫视,http://112.86.202.37:8112/JSBC_iptv/C10000168@JSBC
东南卫视,http://112.86.202.37:8112/JSBC_iptv/C10000169@JSBC
吉林卫视,http://112.86.202.37:8112/JSBC_iptv/C10000170@JSBC
贵州卫视,http://112.86.202.37:8112/JSBC_iptv/C10000171@JSBC
河北卫视,http://112.86.202.37:8112/JSBC_iptv/C10000172@JSBC
辽宁卫视,http://112.86.202.37:8112/JSBC_iptv/C10000141@JSBC
广西卫视,http://112.86.202.37:8112/JSBC_iptv/C10000198@JSBC
海南卫视,http://112.86.202.37:8112/JSBC_iptv/C10000200@JSBC
云南卫视,http://112.86.202.37:8112/JSBC_iptv/C10000202@JSBC
电视指南,http://112.86.202.37:8112/JSBC_iptv/C10000203@JSBC
北京纪实,http://112.86.202.37:8112/JSBC_iptv/C10000193@JSBC
风云足球,http://112.86.202.37:8112/JSBC_iptv/C10000204@JSBC
高尔夫网球,http://112.86.202.37:8112/JSBC_iptv/C10000205@JSBC
世界地理,http://112.86.202.37:8112/JSBC_iptv/C10000206@JSBC
兵器科技,http://112.86.202.37:8112/JSBC_iptv/C10000207@JSBC
风云剧场,http://112.86.202.37:8112/JSBC_iptv/C10000208@JSBC
风云音乐,http://112.86.202.37:8112/JSBC_iptv/C10000211@JSBC
女性时尚,http://112.86.202.37:8112/JSBC_iptv/C10000212@JSBC
央视精品,http://112.86.202.37:8112/JSBC_iptv/C10000209@JSBC
央视怀旧剧场,http://112.86.202.37:8112/JSBC_iptv/C10000210@JSBC
优漫卡通,http://112.86.202.37:8112/JSBC_iptv/C10000228@JSBC
金鹰纪实,http://112.86.202.37:8112/JSBC_iptv/C10000187@JSBC
茶,http://112.86.202.37:8112/JSBC_iptv/C10000160@JSBC
快乐垂钓,http://112.86.202.37:8112/JSBC_iptv/C10000142@JSBC
江苏城市,http://112.86.202.37:8112/JSBC_iptv/C10000224@JSBC
江苏公共新闻,http://112.86.202.37:8112/JSBC_iptv/C10000229@JSBC
江苏教育,http://112.86.202.37:8112/JSBC_iptv/C10000231@JSBC
江苏体育休闲,http://112.86.202.37:8112/JSBC_iptv/C10000226@JSBC
江苏影视,http://112.86.202.37:8112/JSBC_iptv/C10000227@JSBC
江苏综艺,http://112.86.202.37:8112/JSBC_iptv/C10000225@JSBC
CCTV1-综合,http://124.67.12.222:9901/tsfile/live/1024_1.m3u8
CCTV2-财经,http://124.67.12.222:9901/tsfile/live/1023_1.m3u8
CCTV3-综艺,http://124.67.12.222:9901/tsfile/live/1028_1.m3u8
CCTV4-国际,http://124.67.12.222:9901/tsfile/live/1026_1.m3u8
CCTV5-体育,http://124.67.12.222:9901/tsfile/live/1025_1.m3u8
CCTV6-电影,http://124.67.12.222:9901/tsfile/live/1027_1.m3u8
CCTV7-军农,http://124.67.12.222:9901/tsfile/live/1029_1.m3u8
CCTV8-电视剧,http://124.67.12.222:9901/tsfile/live/1030_1.m3u8
CCTV9-纪录,http://124.67.12.222:9901/tsfile/live/1031_1.m3u8
CCTV10-科教,http://124.67.12.222:9901/tsfile/live/1032_1.m3u8
CCTV11-戏曲,http://124.67.12.222:9901/tsfile/live/1033_1.m3u8
CCTV12-社会与法,http://124.67.12.222:9901/tsfile/live/1034_1.m3u8
CCTV13-新闻,http://124.67.12.222:9901/tsfile/live/1035_1.m3u8
CCTV14-少儿,http://124.67.12.222:9901/tsfile/live/1036_1.m3u8
CCTV15-音乐,http://221.13.232.113:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+体育赛事,http://124.67.12.222:9901/tsfile/live/1037_1.m3u8
东南卫视,http://124.67.12.222:9901/tsfile/live/1056_1.m3u8
浙江卫视,http://124.67.12.222:9901/tsfile/live/1038_1.m3u8
江苏卫视,http://124.67.12.222:9901/tsfile/live/1039_1.m3u8
湖北卫视,http://124.67.12.222:9901/tsfile/live/1040_1.m3u8
湖南卫视,http://124.67.12.222:9901/tsfile/live/1041_1.m3u8
广东卫视,http://124.67.12.222:9901/tsfile/live/1042_1.m3u8
山西卫视,http://124.67.12.222:9901/tsfile/live/1043_1.m3u8
贵州卫视,http://124.67.12.222:9901/tsfile/live/1044_1.m3u8
上海卫视,http://124.67.12.222:9901/tsfile/live/1045_1.m3u8
辽宁卫视,http://124.67.12.222:9901/tsfile/live/1046_1.m3u8
山东卫视,http://124.67.12.222:9901/tsfile/live/1047_1.m3u8
吉林卫视,http://124.67.12.222:9901/tsfile/live/1048_1.m3u8
黑龙江卫视,http://124.67.12.222:9901/tsfile/live/1049_1.m3u8
广西卫视,http://124.67.12.222:9901/tsfile/live/1050_1.m3u8
安徽卫视,http://124.67.12.222:9901/tsfile/live/1051_1.m3u8
北京卫视,http://124.67.12.222:9901/tsfile/live/1052_1.m3u8
河北卫视,http://124.67.12.222:9901/tsfile/live/1053_1.m3u8
四川卫视,http://124.67.12.222:9901/tsfile/live/1054_1.m3u8
天津卫视,http://124.67.12.222:9901/tsfile/live/1055_1.m3u8
重庆卫视,http://124.67.12.222:9901/tsfile/live/1057_1.m3u8
江西卫视,http://124.67.12.222:9901/tsfile/live/1058_1.m3u8
陕西卫视,http://124.67.12.222:9901/tsfile/live/1059_1.m3u8
内蒙古卫视,http://124.67.12.222:9901/tsfile/live/1060_1.m3u8
青海卫视,http://124.67.12.222:9901/tsfile/live/1061_1.m3u8
云南卫视,http://124.67.12.222:9901/tsfile/live/1062_1.m3u8
宁夏卫视,http://124.67.12.222:9901/tsfile/live/1063_1.m3u8
兵团卫视,http://124.67.12.222:9901/tsfile/live/1064_1.m3u8
内蒙古经济生活,http://124.67.12.222:9901/tsfile/live/1000_1.m3u8
文体娱乐,http://124.67.12.222:9901/tsfile/live/1001_1.m3u8
内蒙新闻综合,http://124.67.12.222:9901/tsfile/live/1008_1.m3u8
内蒙古农牧卫视,http://124.67.12.222:9901/tsfile/live/1002_1.m3u8
蒙古语卫视,http://124.67.12.222:9901/tsfile/live/1003_1.m3u8
少儿频道,http://124.67.12.222:9901/tsfile/live/1004_1.m3u8
呼和浩特新闻综合,http://124.67.12.222:9901/tsfile/live/1005_1.m3u8
呼和浩特都市生活,http://124.67.12.222:9901/tsfile/live/1006_1.m3u8
呼和浩特影视娱乐,http://124.67.12.222:9901/tsfile/live/1007_1.m3u8
卡酷动画,http://124.67.12.222:9901/tsfile/live/1009_1.m3u8
金鹰卡通,http://124.67.12.222:9901/tsfile/live/1010_1.m3u8
急速汽车,http://124.67.12.222:9901/tsfile/live/1011_1.m3u8
全实记,http://124.67.12.222:9901/tsfile/live/1012_1.m3u8
地理,http://124.67.12.222:9901/tsfile/live/1013_1.m3u8
喜剧影院,http://124.67.12.222:9901/tsfile/live/1014_1.m3u8
动作影院,http://124.67.12.222:9901/tsfile/live/1015_1.m3u8
家庭影院,http://124.67.12.222:9901/tsfile/live/1016_1.m3u8
星影剧场,http://124.67.12.222:9901/tsfile/live/1017_1.m3u8
经典电影,http://124.67.12.222:9901/tsfile/live/1018_1.m3u8
收视指南,http://124.67.12.222:9901/tsfile/live/1019_1.m3u8
东方财经,http://124.67.12.222:9901/tsfile/live/1020_1.m3u8
墨宝,http://124.67.12.222:9901/tsfile/live/1021_1.m3u8
IPTV野外,http://124.67.12.222:9901/tsfile/live/1022_1.m3u8
CCTV1-综合,http://221.13.232.113:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2-财经,http://221.13.232.113:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3-综艺,http://221.13.232.113:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4-国际,http://221.13.232.113:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5-体育,http://221.13.232.113:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6-电影,http://221.13.232.113:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7-军农,http://221.13.232.113:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8-电视剧,http://221.13.232.113:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9-纪录,http://221.13.232.113:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10-科教,http://221.13.232.113:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11-戏曲,http://221.13.232.113:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12-社会与法,http://221.13.232.113:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13-新闻,http://221.13.232.113:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14-少儿,http://221.13.232.113:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0

河南卫视,http://221.13.232.113:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
河南都市,http://221.13.232.113:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
河南民生,http://221.13.232.113:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
河南法制,http://221.13.232.113:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
河南电视剧,http://221.13.232.113:9901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
河南新闻,http://221.13.232.113:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
河南公共,http://221.13.232.113:9901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
北京卡通,http://221.13.232.113:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
安阳新闻,http://221.13.232.113:9901/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0
相声小品,http://221.13.232.113:9901/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,http://221.13.232.113:9901/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://221.13.232.113:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://221.13.232.113:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://221.13.232.113:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://221.13.232.113:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://221.13.232.113:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://221.13.232.113:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0






CCTV1-综合,http://14.204.46.18:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV2-经济,http://14.204.46.18:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV3-综艺,http://14.204.46.18:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV4-国际,http://14.204.46.18:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV5-体育,http://14.204.46.18:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV6-电影,http://14.204.46.18:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV7-军农,http://14.204.46.18:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV8-电视剧,http://14.204.46.18:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV9-纪实,http://14.204.46.18:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV10-科教,http://14.204.46.18:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV11-戏曲,http://14.204.46.18:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV12-社会与法,http://14.204.46.18:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV13-新闻,http://14.204.46.18:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV14-少儿,http://14.204.46.18:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV15-音乐,http://14.204.46.18:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=0&authid=0
云南卫视,http://14.204.46.18:9901/tsfile/live/0019_1.m3u8?key=txiptv&playlive=0&authid=0
浙江卫视,http://14.204.46.18:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=0&authid=0
江苏卫视,http://14.204.46.18:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=0&authid=0
湖南卫视,http://14.204.46.18:9901/tsfile/live/0122_2.m3u8?key=txiptv&playlive=0&authid=0
东方卫视,http://14.204.46.18:9901/tsfile/live/0130_2.m3u8?key=txiptv&playlive=0&authid=0
北京卫视,http://14.204.46.18:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=0&authid=0
天津卫视,http://14.204.46.18:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=0&authid=0
安徽卫视,http://14.204.46.18:9901/tsfile/live/0135_2.m3u8?key=txiptv&playlive=0&authid=0
深圳卫视,http://14.204.46.18:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=0&authid=0
重庆卫视,http://14.204.46.18:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=0&authid=0
山东卫视,http://14.204.46.18:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=0&authid=0
辽宁卫视,http://14.204.46.18:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=0&authid=0
湖北卫视,http://14.204.46.18:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=0&authid=0
四川卫视,http://14.204.46.18:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=0&authid=0
黑龙江卫视,http://14.204.46.18:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=0&authid=0
东南卫视,http://14.204.46.18:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=0&authid=0
贵州卫视,http://14.204.46.18:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=0&authid=0
广东卫视,http://14.204.46.18:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=0&authid=0
河南卫视,http://14.204.46.18:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=0&authid=0
吉林卫视,http://14.204.46.18:9901/tsfile/live/0139_2.m3u8?key=txiptv&playlive=0&authid=0
山西卫视,http://14.204.46.18:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=0&authid=0
河北卫视,http://14.204.46.18:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=0&authid=0
广西卫视,http://14.204.46.18:9901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=0&authid=0
甘肃卫视,http://14.204.46.18:9901/tsfile/live/0109_1.m3u8?key=txiptv&playlive=0&authid=0
青海卫视,http://14.204.46.18:9901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=0&authid=0
内蒙古卫视,http://14.204.46.18:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=0&authid=0
海南卫视,http://14.204.46.18:9901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=0&authid=0
厦门卫视,http://14.204.46.18:9901/tsfile/live/0109_2.m3u8?key=txiptv&playlive=0&authid=0
金鹰卡通,http://14.204.46.18:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=0&authid=0
优漫卡通,http://14.204.46.18:9901/tsfile/live/0115_1.m3u8?key=txiptv&playlive=0&authid=0
嘉佳卡通,http://14.204.46.18:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=0&authid=0
哈哈炫动,http://14.204.46.18:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=0&authid=0
北京卡通,http://14.204.46.18:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=0&authid=0






🌐数字频道专区🌐,#genre#
看不了请切换线路,https://hdl-vip-ws.qf.56.com/live/lc_11730.flv
黑莓动画,http://39.135.32.24:6610/PLTV/77777777/224/3221225710/index.m3u8?servicetype=1&IASHttpSessionId=OTT
爱情喜剧,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225669/.m3u8
超级电视剧,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225716/.m3u8
超级电影,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225717/.m3u8
超级体育,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225715/.m3u8
超级综艺,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225714/.m3u8
潮妈辣婆,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225685/.m3u8
动作电影,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225661/.m3u8
古装剧场,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225663/.m3u8
欢乐剧场,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225742/.m3u8
家庭剧场,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225677/.m3u8
金牌综艺,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225666/.m3u8
惊悚悬疑,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225665/.m3u8
精品大剧,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225670/.m3u8
精品记录,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225672/.m3u8
精品体育,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225674/.m3u8
军旅剧场,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225676/.m3u8
军事评论,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225668/.m3u8
明星大片,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225664/.m3u8
海外剧场,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225671/.m3u8
农业致富,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225683/.m3u8
武博世界,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225680/.m3u8
炫舞纬来,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225719/.m3u8
