https://upld.zone.id/uploads/q9iq9e5iq/lvse.txt  很不错
🔥2元1000G机场,#genre# 
卡尔,https://live11.bcoff.cn/live/13766660.m3u8
飞翔,https://live11.bcoff.cn/live/31126848.m3u8
奈奈,https://live11.bcoff.cn/live/17598018.m3u8
悠悠,https://live11.bcoff.cn/live/25060338.m3u8
精彩回放,https://live11.bcoff.cn/live/56551983.m3u8
柿子,https://live11.bcoff.cn/live/10913967.m3u8
安冉,https://live11.bcoff.cn/live/18998946.m3u8
醒醒,https://live11.bcoff.cn/live/72141817.m3u8
丘吉尔,https://live11.bcoff.cn/live/73018807.m3u8
梦琪,https://live11.bcoff.cn/live/67826620.m3u8
内少,https://live11.bcoff.cn/live/82245917.m3u8
路明,https://live11.bcoff.cn/live/16700423.m3u8
刚子,https://live11.bcoff.cn/live/81219420.m3u8
糯米,https://live11.bcoff.cn/live/47539967.m3u8
小甜甜,https://live11.bcoff.cn/live/69256328.m3u8
老衲,https://live11.bcoff.cn/live/74375075.m3u8
小板栗,https://live11.bcoff.cn/live/66226581.m3u8
奶茶,https://live11.bcoff.cn/live/70092544.m3u8
红龙指导,https://live11.bcoff.cn/live/34488684.m3u8
章鱼妹,https://live11.bcoff.cn/live/06452936.m3u8
果冻,https://live11.bcoff.cn/live/88390648.m3u8
老五,https://live11.bcoff.cn/live/61695654.m3u8
高进,https://live11.bcoff.cn/live/67509693.m3u8
初恋,https://live11.bcoff.cn/live/17875675.m3u8
沐辰,https://live11.bcoff.cn/live/84856126.m3u8
七哥,https://live11.bcoff.cn/live/45755597.m3u8
阿宽,https://live11.bcoff.cn/live/24838090.m3u8
高圆圆,https://live11.bcoff.cn/live/76994468.m3u8




⚽呱呱直播,#genre#
法甲,https://live09.bjwxb168.cn/live/43546625.m3u8
瑶瑶,https://live09.bjwxb168.cn/live/14343290.m3u8
卡卡,https://live09.bjwxb168.cn/live/11686072.m3u8
精彩回放,https://live09.bjwxb168.cn/live/42576757.m3u8
西东,https://live09.bjwxb168.cn/live/22906953.m3u8
球匠,https://live09.bjwxb168.cn/live/97342019.m3u8
二月,https://live09.bjwxb168.cn/live/89634670.m3u8
糖糖,https://live09.bjwxb168.cn/live/88342898.m3u8
解说小梦,https://live09.bjwxb168.cn/live/88074231.m3u8
世俱杯,https://live09.bjwxb168.cn/live/43546625.m3u8
伊森,https://live09.bjwxb168.cn/live/68290242.m3u8
开心豆子,https://live09.bjwxb168.cn/live/31967800.m3u8
纳乔侃球,https://live09.bjwxb168.cn/live/06021319.m3u8
老周说球,https://live09.bjwxb168.cn/live/01809889.m3u8
雨宝,https://live09.bjwxb168.cn/live/26990617.m3u8
小诗妹,https://live09.bjwxb168.cn/live/86184203.m3u8



⚽球赛直播,#genre#
波妞,https://new-live.jnyyoa.com/notlive/1744267.m3u8
陆宝儿,https://new-live.jnyyoa.com/notlive/7468974.m3u8
红漆工,https://new-live.jnyyoa.com/notlive/3669452.m3u8
叶指导,https://new-live.jnyyoa.com/notlive/5108083.m3u8
牛哥,https://new-live.jnyyoa.com/notlive/3975253.m3u8
付航,https://new-live.jnyyoa.com/notlive/4871232.m3u8
老丁,https://new-live.jnyyoa.com/notlive/9399302.m3u8
金牌,https://new-live.jnyyoa.com/notlive/5255366.m3u8
喜喜,https://new-live.jnyyoa.com/notlive/9149158.m3u8
桃乐斯,https://new-live.jnyyoa.com/notlive/4148654.m3u8
曼巴,https://new-live.jnyyoa.com/notlive/1492206.m3u8
山川,https://new-live.jnyyoa.com/notlive/6851255.m3u8
小朵朵,https://new-live.jnyyoa.com/notlive/8286544.m3u8
宾利,https://new-live.jnyyoa.com/notlive/4745554.m3u8
加贝,https://new-live.jnyyoa.com/notlive/4043126.m3u8
粤语广佬,https://new-live.jnyyoa.com/notlive/1016531.m3u8
艾米,https://new-live.jnyyoa.com/notlive/2644198.m3u8
宁宁,https://new-live.jnyyoa.com/notlive/8129974.m3u8
大壮,https://new-live.jnyyoa.com/notlive/5692582.m3u8
勾手,https://new-live.jnyyoa.com/notlive/7412291.m3u8
鸡仔,https://new-live.jnyyoa.com/notlive/4096487.m3u8
萌七,https://new-live.jnyyoa.com/notlive/1586711.m3u8
乐乐,https://new-live.jnyyoa.com/notlive/1162211.m3u8
苪苪,https://new-live.jnyyoa.com/notlive/4741575.m3u8
枫哥,https://new-live.jnyyoa.com/notlive/9890343.m3u8
米雪儿,https://new-live.jnyyoa.com/notlive/5089605.m3u8
小楠,https://new-live.jnyyoa.com/notlive/5616501.m3u8
韩苏,https://new-live.jnyyoa.com/notlive/8241870.m3u8
绿茵,https://new-live.jnyyoa.com/notlive/7952584.m3u8
老徐,https://new-live.jnyyoa.com/notlive/9590091.m3u8
沙加,https://new-live.jnyyoa.com/notlive/4869054.m3u8
守望者,https://new-live.jnyyoa.com/notlive/8933226.m3u8
机长,https://new-live.jnyyoa.com/notlive/8943378.m3u8
洛里,https://new-live.jnyyoa.com/notlive/3505299.m3u8
抢手,https://new-live.jnyyoa.com/notlive/3052931.m3u8
小白白,https://new-live.jnyyoa.com/notlive/4697949.m3u8
憨憨,https://new-live.jnyyoa.com/notlive/7396523.m3u8
海龟,https://new-live.jnyyoa.com/notlive/7843553.m3u8
妲己,https://new-live.jnyyoa.com/notlive/4074032.m3u8
玖玖,https://new-live.jnyyoa.com/notlive/7273522.m3u8
老乡,https://new-live.jnyyoa.com/notlive/5983085.m3u8
柚子,https://new-live.jnyyoa.com/notlive/9578537.m3u8
诸葛,https://new-live.jnyyoa.com/notlive/5882816.m3u8
李白,https://new-live.jnyyoa.com/notlive/6969510.m3u8
迦娜,https://new-live.jnyyoa.com/notlive/2400161.m3u8
大奈奈,https://new-live.jnyyoa.com/notlive/2268034.m3u8
老汉,https://new-live.jnyyoa.com/notlive/3851257.m3u8
艾萨,https://new-live.jnyyoa.com/notlive/8649962.m3u8




👠kk直播,#genre#
521k达人才艺频道,https://kbpull.kktv8.com/livekktv/156871698/playlist.m3u8
K舞界,https://kbpull.kktv8.com/livekktv/153767654/playlist.m3u8
希瑶瑶,http://kbpull.kktv8.com/livekktv/160807657/playlist.m3u8
夹心饼干,https://kbpull.kktv8.com/livekktv/159405804/playlist.m3u8
李可,https://kbpull.kktv8.com/livekktv/116533246/playlist.m3u8
超级一字,https://kbpull.kktv8.com/livekktv/157555901/playlist.m3u8
荣荣,https://kbpull.kktv8.com/livekktv/160572784/playlist.m3u8
新人安安,https://kbpull.kktv8.com/livekktv/160903986/playlist.m3u8
小甜崽,https://kbpull.kktv8.com/livekktv/155547405/playlist.m3u8
小亦不亦,https://kbpull.kktv8.com/livekktv/160901284/playlist.m3u8
旺仔,https://kbpull.kktv8.com/livekktv/160877304/playlist.m3u8
龙城安橘,https://kbpull.kktv8.com/livekktv/160726929/playlist.m3u8
广东77,http://kbpull.kktv8.com/livekktv/160602265/playlist.m3u8
新人小沐,https://kbpull.kktv8.com/livekktv/160896907/playlist.m3u8
冉冉睡不醒,https://kbpull.kktv8.com/livekktv/157923330/playlist.m3u8
陈大美阿,https://kbpull.kktv8.com/livekktv/134621710/playlist.m3u8
丹丹呀,https://kbpull.kktv8.com/livekktv/160903379/playlist.m3u8
创星熹微,https://kbpull.kktv8.com/livekktv/153332080/playlist.m3u8
瑶瑶,https://kbpull.kktv8.com/livekktv/160166759/playlist.m3u8
夜一只白,https://kbpull.kktv8.com/livekktv/160632780/playlist.m3u8
恩慧,https://kbpull.kktv8.com/livekktv/160272078/playlist.m3u8
晚晚w,https://kbpull.kktv8.com/livekktv/160455876/playlist.m3u8
蔓蔓贺归零哥诸侯,https://kbpull.kktv8.com/livekktv/155360298/playlist.m3u8
舞蹈新人安筱筱,https://kbpull.kktv8.com/livekktv/160881252/playlist.m3u8
风筝,https://kbpull.kktv8.com/livekktv/160325111/playlist.m3u8
金雕伊人,https://kbpull.kktv8.com/livekktv/125570162/playlist.m3u8
古筝小芯儿,https://kbpull.kktv8.com/livekktv/125474858/playlist.m3u8
Da美_好运莲莲,https://kbpull.kktv8.com/livekktv/160413786/playlist.m3u8
小安冉•好运降临,https://kbpull.kktv8.com/livekktv/160551671/playlist.m3u8
七小喵～ing,https://kbpull.kktv8.com/livekktv/106254403/playlist.m3u8
心艺宝贝,https://kbpull.kktv8.com/livekktv/160828427/playlist.m3u8
逗逗会跳舞,https://kbpull.kktv8.com/livekktv/160892220/playlist.m3u8
金雕阿晚,https://kbpull.kktv8.com/livekktv/160175334/playlist.m3u8



👠九秀直播,#genre#
奶茶少女团,https://videodowntx.9xiuzb.com/9xiu/114593892.m3u8
白栀魔法少女团,https://videodowntx.9xiuzb.com/9xiu/108363409.m3u8
A6少女团,https://videodowntx.9xiuzb.com/9xiu/123371127.m3u8
糖果少女团,https://videodowntx.9xiuzb.com/9xiu/121645085.m3u8
星辰女团,https://videodowntx.9xiuzb.com/9xiu/119066867.m3u8
不嘻嘻女团,https://videodowntx.9xiuzb.com/9xiu/123011681.m3u8
后宫女团,https://videodowntx.9xiuzb.com/9xiu/52249026.m3u8
鹿C,https://videodowntx.9xiuzb.com/9xiu/521666.m3u8
音乐小七治愈系,https://videodowntx.9xiuzb.com/9xiu/16456813.m3u8
听小诺碎碎念,https://videodowntx.9xiuzb.com/9xiu/11739977.m3u8
淼淼,https://videodowntx.9xiuzb.com/9xiu/121603492.m3u8
小希儿,https://videodowntx.9xiuzb.com/9xiu/13036056.m3u8
王乖乖,https://videodowntx.9xiuzb.com/9xiu/113037933.m3u8
言一,https://videodowntx.9xiuzb.com/9xiu/118300198.m3u8
甜甜圈,https://videodowntx.9xiuzb.com/9xiu/123443764.m3u8
九九,https://videodowntx.9xiuzb.com/9xiu/122531917.m3u8
咩咩,https://videodowntx.9xiuzb.com/9xiu/123321837.m3u8
安然,https://videodowntx.9xiuzb.com/9xiu/118723608.m3u8
球球,https://videodowntx.9xiuzb.com/9xiu/19925.m3u8
奇奇,https://videodowntx.9xiuzb.com/9xiu/67195261.m3u8
锦鲤,https://videodowntx.9xiuzb.com/9xiu/122662428.m3u8
薯条大王,https://videodowntx.9xiuzb.com/9xiu/122933192.m3u8
新人优妮妹妹,https://videodowntx.9xiuzb.com/9xiu/123498667.m3u8

👠齐齐直播,#genre#
糖小七,https://down-hls.qxiu.com/live/453845/index.m3u8
华夏洒, https://down-hls.qxiu.com/live/447241/index.m3u8
山茶花,https://down-hls.qxiu.com/live/458650/index.m3u8
张百万,https://down-hls.qxiu.com/live/427810/index.m3u8
晨曦,https://down-hls.qxiu.com/live/456413/index.m3u8
禾气,https://down-hls.qxiu.com/live/456877/index.m3u8
小趴菜,https://down-hls.qxiu.com/live/458127/index.m3u8
海心,https://down-hls.qxiu.com/live/360315/index.m3u8
初见,https://down-hls.qxiu.com/live/456729/index.m3u8
李萌萌,https://down-hls.qxiu.com/live/455421/index.m3u8
小欧,https://down-hls.qxiu.com/live/455376/index.m3u8



🪐YouTube直播,#genre#
24小时风景直播,https://live.iill.top/youtube/@timjanis
24小时助眠直播,https://live.iill.top/youtube/@DannyLouis
24小时拳击直播,https://live.iill.top/youtube/@bravemmaf
24小时动漫直播,https://live.iill.top/youtube/@TotalDramaOfficial
24小时动画直播,https://live.iill.top/youtube/@MoonbugKids_AfterSchoolClub
24小时新闻直播,https://live.iill.top/youtube/@newsebc
24小时太空直播,https://live.iill.top/youtube/@DreamTripspk
24小时搞笑直播,https://live.iill.top/youtube/@MrBean
24小时电影直播,https://live.iill.top/youtube/@ClipZoneHighOctaneHits
24小时综艺直播,https://live.iill.top/youtube/@IDOL热综剧场
24小时音乐直播,https://live.iill.top/youtube/@douyinyinyuetai
24小时监控直播,https://live.iill.top/youtube/@sloppyjoesbarkeywest
24小时游戏直播,https://live.iill.top/youtube/@MADRTXShorts
24小时GTA直播,https://live.iill.top/youtube/@VideOgameOgraphy
24小时赌场直播,https://live.iill.top/youtube/@WorldPokerTour
24小时体育直播,https://live.iill.top/youtube/@seriea
24小时币圈直播,https://live.iill.top/youtube/@XRPGEN
24小时DJ直播,https://live.iill.top/youtube/@ASTRIX_official
24小时户外直播,https://live.iill.top/youtube/@JAPAN_4K
24小时动物直播,https://live.iill.top/youtube/@lovenature
24小时纪录片直播,https://live.iill.top/youtube/@lovenature
24小时电视剧直播,https://live.iill.top/youtube/@gtvdramaenglish



🏄🏻‍♂️节点订阅直播,#genre#
24小时节点分享1,https://live.iill.top/youtube/@bulianglin
24小时节点分享2,https://live.iill.top/youtube/@changfengshare
24小时节点分享3,https://live.iill.top/youtube/@节点分享
24小时节点分享4,https://live.iill.top/youtube/@nbvil.sindri
24小时节点分享5,https://live.iill.top/youtube/@aifenxiangdexiaoqie
24小时节点分享6,https://live.iill.top/youtube/@最新共享



🤣沙雕动画直播,#genre#
小小天才搞笑视频,http://lxajh.top/tv/douyu.php?id=9419678
冰糖葫芦没放盐V,http://lxajh.top/tv/douyu.php?id=3505453
微笑和苦瓜,http://113.45.240.129:35455/huya/28213261
熊孩子沙雕动画,http://113.45.240.129:35455/huya/25243852
绘说篮球C,http://lxajh.top/tv/douyu.php?id=9401305


🥥海南移动直播,#genre#
CCTV1,http://111.29.9.33:6610/000000001000/1000000001000021973/index.m3u8?channel-id=bestzb&Contentid=1000000001000021973&livemode=1&stbId=3
CCTV2,http://111.29.9.33:6610/000000001000/1000000001000012442/index.m3u8?channel-id=bestzb&Contentid=1000000001000012442&livemode=1&stbId=3
CCTV3,http://111.29.9.33:6610/000000001000/1000000001000011218/index.m3u8?channel-id=bestzb&Contentid=1000000001000011218&livemode=1&stbId=3
CCTV4,http://111.29.9.33:6610/000000001000/1000000002000031664/index.m3u8?channel-id=bestzb&Contentid=1000000002000031664&livemode=1&stbId=3
CCTV5+,http://111.29.9.33:6610/000000001000/1000000001000020505/index.m3u8?channel-id=bestzb&Contentid=1000000001000020505&livemode=1&stbId=3
CCTV5,http://111.29.9.33:6610/000000001000/1000000001000004794/index.m3u8?channel-id=bestzb&Contentid=1000000001000004794&livemode=1&stbId=3
CCTV6,http://111.29.9.33:6610/000000001000/1000000001000016466/index.m3u8?channel-id=bestzb&Contentid=1000000001000016466&livemode=1&stbId=3
CCTV7,http://111.29.9.33:6610/000000001000/1000000001000017218/index.m3u8?channel-id=bestzb&Contentid=1000000001000017218&livemode=1&stbId=3
CCTV8,http://111.29.9.33:6610/000000001000/1000000001000003736/index.m3u8?channel-id=bestzb&Contentid=1000000001000003736&livemode=1&stbId=3
CCTV9,http://111.29.9.33:6610/000000001000/1000000001000014583/index.m3u8?channel-id=bestzb&Contentid=1000000001000014583&livemode=1&stbId=3
CCTV10,http://111.29.9.33:6610/000000001000/1000000001000023734/index.m3u8?channel-id=bestzb&Contentid=1000000001000023734&livemode=1&stbId=3
CCTV11,http://111.29.9.33:6610/000000001000/1000000002000019789/index.m3u8?channel-id=bestzb&Contentid=1000000002000019789&livemode=1&stbId=3
CCTV12,http://111.29.9.33:6610/000000001000/1000000001000001640/index.m3u8?channel-id=bestzb&Contentid=1000000001000001640&livemode=1&stbId=3
CCTV13,http://111.29.9.33:6610/000000001000/1000000002000021303/index.m3u8?channel-id=bestzb&Contentid=1000000002000021303&livemode=1&stbId=3
CCTV14,http://111.29.9.33:6610/000000001000/1000000001000008170/index.m3u8?channel-id=bestzb&Contentid=1000000001000008170&livemode=1&stbId=3
CCTV15,http://111.29.9.33:6610/000000001000/1000000002000008163/index.m3u8?channel-id=bestzb&Contentid=1000000002000008163&livemode=1&stbId=3
CCTV17,http://111.29.9.33:6610/000000001000/1000000005000056836/index.m3u8?channel-id=bestzb&Contentid=1000000005000056836&livemode=1&stbId=3
黑龙江卫视,http://111.29.9.33:6610/000000001000/1000000001000001925/index.m3u8?channel-id=bestzb&Contentid=1000000001000001925&livemode=1&stbId=3
贵州卫视,http://111.29.9.33:6610/000000001000/1000000002000003169/index.m3u8?channel-id=bestzb&Contentid=1000000002000003169&livemode=1&stbId=3
河北卫视,http://111.29.9.33:6610/000000001000/1000000002000017118/index.m3u8?channel-id=bestzb&Contentid=1000000002000017118&livemode=1&stbId=3
北京卫视,http://111.29.9.33:6610/000000001000/1000000001000017156/index.m3u8?channel-id=bestzb&Contentid=1000000001000017156&livemode=1&stbId=3
东方卫视,http://111.29.9.33:6610/000000001000/1000000001000005866/index.m3u8?channel-id=bestzb&Contentid=1000000001000005866&livemode=1&stbId=3
天津卫视,http://111.29.9.33:6610/000000001000/1000000001000000831/index.m3u8?channel-id=bestzb&Contentid=1000000001000000831&livemode=1&stbId=3
重庆卫视,http://111.29.9.33:6610/000000001000/1000000001000001096/index.m3u8?channel-id=bestzb&Contentid=1000000001000001096&livemode=1&stbId=3
湖南卫视,http://111.29.9.33:6610/000000001000/1000000001000009115/index.m3u8?channel-id=bestzb&Contentid=1000000001000009115&livemode=1&stbId=3
浙江卫视,http://111.29.9.33:6610/000000001000/1000000001000009806/index.m3u8?channel-id=bestzb&Contentid=1000000001000009806&livemode=1&stbId=3
深圳卫视,http://111.29.9.33:6610/000000001000/1000000001000009227/index.m3u8?channel-id=bestzb&Contentid=1000000001000009227&livemode=1&stbId=3
河南卫视,http://111.29.9.33:6610/000000001000/5000000011000031119/index.m3u8?channel-id=bestzb&Contentid=5000000011000031119&livemode=1&stbId=3
山东卫视,http://111.29.9.33:6610/000000001000/1000000001000012807/index.m3u8?channel-id=bestzb&Contentid=1000000001000012807&livemode=1&stbId=3
湖北卫视,http://111.29.9.33:6610/000000001000/1000000001000010355/index.m3u8?channel-id=bestzb&Contentid=1000000001000010355&livemode=1&stbId=3
安徽卫视,http://111.29.9.33:6610/000000001000/1000000001000020780/index.m3u8?channel-id=bestzb&Contentid=1000000001000020780&livemode=1&stbId=3
江苏卫视,http://111.29.9.33:6610/000000001000/1000000001000001828/index.m3u8?channel-id=bestzb&Contentid=1000000001000001828&livemode=1&stbId=3
江西卫视,http://111.29.9.33:6610/000000001000/1000000001000013731/index.m3u8?channel-id=bestzb&Contentid=1000000001000013731&livemode=1&stbId=3
广西卫视,http://111.29.9.33:6610/000000001000/1000000002000019837/index.m3u8?channel-id=bestzb&Contentid=1000000002000019837&livemode=1&stbId=3
广东卫视,http://111.29.9.33:6610/000000001000/1000000001000014176/index.m3u8?channel-id=bestzb&Contentid=1000000001000014176&livemode=1&stbId=3
辽宁卫视,http://111.29.9.33:6610/000000001000/1000000001000001945/index.m3u8?channel-id=bestzb&Contentid=1000000001000001945&livemode=1&stbId=3
吉林卫视,http://111.29.9.33:6610/000000001000/5000000011000031117/index.m3u8?channel-id=bestzb&Contentid=5000000011000031117&livemode=1&stbId=3
四川卫视,http://111.29.9.33:6610/000000001000/1000000002000016825/index.m3u8?channel-id=bestzb&Contentid=1000000002000016825&livemode=1&stbId=3
云南卫视,http://111.29.9.33:6610/000000001000/1000000002000024694/index.m3u8?channel-id=bestzb&Contentid=1000000002000024694&livemode=1&stbId=3
甘肃卫视,http://111.29.9.33:6610/000000001000/1000000002000017827/index.m3u8?channel-id=bestzb&Contentid=1000000002000017827&livemode=1&stbId=3
青海卫视,http://111.29.9.33:6610/000000001000/1000000002000013359/index.m3u8?channel-id=bestzb&Contentid=1000000002000013359&livemode=1&stbId=3
东南卫视,http://111.29.9.33:6610/000000001000/1000000002000009263/index.m3u8?channel-id=bestzb&Contentid=1000000002000009263&livemode=1&stbId=3
海南卫视,http://111.29.9.33:6610/000000001000/5000000004000006211/index.m3u8?channel-id=bestzb&Contentid=5000000004000006211&livemode=1&stbId=3
宁夏卫视,http://111.29.9.33:6610/000000001000/1000000002000031451/index.m3u8?channel-id=bestzb&Contentid=1000000002000031451&livemode=1&stbId=3
新疆卫视,http://111.29.9.33:6610/000000001000/1000000002000029441/index.m3u8?channel-id=bestzb&Contentid=1000000002000029441&livemode=1&stbId=3
中国教育1台,http://111.29.9.33:6610/000000001000/5000000002000002652/index.m3u8?channel-id=bestzb&Contentid=5000000002000002652&livemode=1&stbId=3
中国教育4台,http://111.29.9.33:6610/000000001000/5000000011000031126/index.m3u8?channel-id=bestzb&Contentid=5000000011000031126&livemode=1&stbId=3
超级电视剧,http://111.29.9.33:6610/000000001000/1000000001000008139/index.m3u8?channel-id=bestzb&Contentid=1000000001000008139&livemode=1&stbId=3
北京纪实科教,http://111.29.9.33:6610/000000001000/1000000001000028380/index.m3u8?channel-id=bestzb&Contentid=1000000001000028380&livemode=1&stbId=3
金鹰纪实,http://111.29.9.33:6610/000000001000/5000000011000031203/index.m3u8?channel-id=bestzb&Contentid=5000000011000031203&livemode=1&stbId=3
黑莓电影,http://111.29.9.33:6610/000000001000/1000000004000019624/index.m3u8?channel-id=bestzb&Contentid=1000000004000019624&livemode=1&stbId=3
超级电影,http://111.29.9.33:6610/000000001000/1000000001000012884/index.m3u8?channel-id=bestzb&Contentid=1000000001000012884&livemode=1&stbId=3
家庭剧场,http://111.29.9.33:6610/000000001000/1000000004000008284/index.m3u8?channel-id=bestzb&Contentid=1000000004000008284&livemode=1&stbId=3
惊悚悬疑,http://111.29.9.33:6610/000000001000/1000000004000024282/index.m3u8?channel-id=bestzb&Contentid=1000000004000024282&livemode=1&stbId=3
精品大剧,http://111.29.9.33:6610/000000001000/1000000004000013968/index.m3u8?channel-id=bestzb&Contentid=1000000004000013968&livemode=1&stbId=3
明星大片,http://111.29.9.33:6610/000000001000/1000000004000019008/index.m3u8?channel-id=bestzb&Contentid=1000000004000019008&livemode=1&stbId=3
超级体育,http://111.29.9.33:6610/000000001000/1000000004000007755/index.m3u8?channel-id=bestzb&Contentid=1000000004000007755&livemode=1&stbId=3
超级综艺,http://111.29.9.33:6610/000000001000/1000000004000023658/index.m3u8?channel-id=bestzb&Contentid=1000000004000023658&livemode=1&stbId=3
金牌综艺,http://111.29.9.33:6610/000000001000/1000000004000026167/index.m3u8?channel-id=bestzb&Contentid=1000000004000026167&livemode=1&stbId=3
炫舞未来,http://111.29.9.33:6610/000000001000/1000000001000000515/index.m3u8?channel-id=bestzb&Contentid=1000000001000000515&livemode=1&stbId=3
金鹰卡通,http://111.29.9.33:6610/000000001000/5000000006000040024/index.m3u8?channel-id=bestzb&Contentid=5000000006000040024&livemode=1&stbId=3
哈哈炫动,http://111.29.9.33:6610/000000001000/5000000011000031123/index.m3u8?channel-id=bestzb&Contentid=5000000011000031123&livemode=1&stbId=3
嘉佳卡通,http://111.29.9.33:6610/000000001000/1000000002000025964/index.m3u8?channel-id=bestzb&Contentid=1000000002000025964&livemode=1&stbId=3
黑莓动画,http://111.29.9.33:6610/000000001000/1000000004000021734/index.m3u8?channel-id=bestzb&Contentid=1000000004000021734&livemode=1&stbId=3
纯享4K,http://111.29.9.33:6610/000000001000/1000000004000011651/index.m3u8?channel-id=bestzb&Contentid=1000000004000011651&livemode=1&stbId=3



🎰API随机点播,#genre#
🔄韩国歌曲[刷新就是新内容],https://xn--vusr00g.v.nxog.top/m/tv/xjj.php?id=0
🔄DJ舞曲[刷新就是新内容],http://xjj1.716888.xyz/fenlei/djxjj/dj1.php
🔄网络热曲[刷新就是新内容],https://188sp.711888.xyz/188/video.php
🔄经典老歌[刷新就是新内容],http://xjj1.716888.xyz/fenlei/mtv/mtv.php
🔄4K视频[刷新就是新内容],http://xjj1.716888.xyz/fenlei/4k/4k.php
🔄不吃香菜[刷新就是新内容],http://xjj2.716888.xyz/fenlei/mvmn/mvmn.php
🔄TikTok美女[刷新就是新内容],https://xn--vusr00g.v.nxog.top/m/tv/xjj.php?id=2
🔄美女热舞1[刷新就是新内容],https://xn--vusr00g.v.nxog.top/m/tv/xjj.php?id=1
🔄美女热舞2[刷新就是新内容],http://xjj2.716888.xyz/fenlei/zj/gengxin/gengxin.php
🔄美女展示1[刷新就是新内容],http://xjj2.716888.xyz/fenlei/zj/jipinyz/jipinyz.php
🔄美女展示2[刷新就是新内容],http://xjj2.716888.xyz/fenlei/zj/xuejie/xuejie.php
🔄美女展示3[刷新就是新内容],http://xjj2.716888.xyz/fenlei/zj/kawayi/kawayi.php
🔄美女展示4[刷新就是新内容],http://xjj2.716888.xyz/fenlei/zj/nennen/nennen.php
🔄美女展示5[刷新就是新内容],http://xjj2.716888.xyz/fenlei/zj/sihuawd/sihuawd.php
🔄美女展示6[刷新就是新内容],http://xjj2.716888.xyz/fenlei/zj/manyao/manyao.php
🔄美女展示7[刷新就是新内容],http://xjj2.716888.xyz/fenlei/zj/sihuadd/sihuadd.php
🔄美女展示8[刷新就是新内容],http://xjj2.716888.xyz/fenlei/zj/qingchun/qingchun.php
🔄美女展示9[刷新就是新内容],http://xjj2.716888.xyz/fenlei/zj/cos/cos.php
🔄美女展示10[刷新就是新内容],http://xjj2.716888.xyz/fenlei/zj/heji1/heji1.php
🔄美女展示11[刷新就是新内容],http://xjj2.716888.xyz/fenlei/zj/jingpinbz/jingpinbz.php
🔄美女展示12[刷新就是新内容],http://xjj2.716888.xyz/fenlei/zj/jipinll/jipinll.php
🔄美女展示13[刷新就是新内容],http://xjj2.716888.xyz/fenlei/zj/nideym/nideym.php
🔄美女展示14[刷新就是新内容],http://xjj2.716888.xyz/fenlei/zj/tianmei/tianmei.php
🔄美女展示15[刷新就是新内容],http://xjj2.716888.xyz/fenlei/zj/yusi/yusi.php
🔄美女展示16[刷新就是新内容],http://xjj2.716888.xyz/fenlei/tkxjj/tk.php
🔄美女展示17[刷新就是新内容],http://xjj2.716888.xyz/fenlei/zj/rewu/rewu.php
🔄美女展示18[刷新就是新内容],http://xjj2.716888.xyz/fenlei/zj/jingpinsc/jingpinsc.php
🔄美女展示19[刷新就是新内容],http://xjj2.716888.xyz/fenlei/zj/heji1/heji1.php
🔄美女展示20[刷新就是新内容],http://xjj2.716888.xyz/fenlei/api/apiheng1.php
🔄美女展示21[刷新就是新内容],https://xn--vusr00g.v.nxog.top/m/tv/xjj.php?id=3
🔄美女展示22[刷新就是新内容],https://v.nrzj.vip/video.php
🔄美女展示23[刷新就是新内容],http://xjj1.716888.xyz/fenlei/kuan2/v.php







🎤周杰伦歌曲点播,#genre#
即兴曲,https://cfss.cc/api/kg/13559898.mp4
夜曲,https://cfss.cc/api/kg/596344.mp4
傻笑,https://cfss.cc/api/kg/596984.mp4
枫,https://cfss.cc/api/kg/2808.mp4
园游会,https://cfss.cc/api/kg/592679.mp4
浪漫手机,https://cfss.cc/api/kg/756738.mp4
白色风车,https://cfss.cc/api/kg/3022748.mp4
借口,https://cfss.cc/api/kg/29375.mp4
搁浅,https://cfss.cc/api/kg/756760.mp4
七里香,https://cfss.cc/api/kg/756969.mp4
发如雪,https://cfss.cc/api/kg/2761.mp4
听妈妈的话,https://cfss.cc/api/kg/578726.mp4
听见下雨的声音,https://cfss.cc/api/kg/174237.mp4
爱你没差,https://cfss.cc/api/kg/601548.mp4
退后,https://cfss.cc/api/kg/179586.mp4
安静,https://cfss.cc/api/kg/756685.mp4
彩虹,https://cfss.cc/api/kg/355.mp4
说好的幸福呢,https://cfss.cc/api/kg/158898.mp4
一点点,https://cfss.cc/api/kg/612883.mp4
黑色幽默,https://cfss.cc/api/kg/53399.mp4
晴天,https://cfss.cc/api/kg/117613.mp4
告白气球,https://cfss.cc/api/kg/589001.mp4
说好不哭,https://cfss.cc/api/kg/1485652.mp4
一路向北,https://cfss.cc/api/kg/32776.mp4
花海,https://cfss.cc/api/kg/29532.mp4
简单爱,https://cfss.cc/api/kg/596381.mp4
蒲公英的约定,https://cfss.cc/api/kg/158907.mp4
不能说的秘密,https://cfss.cc/api/kg/159059.mp4
龙卷风,https://cfss.cc/api/kg/159057.mp4
反方向的钟,https://cfss.cc/api/kg/52705.mp4
爱在西元前,https://cfss.cc/api/kg/596904.mp4
最长的电影,https://cfss.cc/api/kg/756444.mp4
明明就,https://cfss.cc/api/kg/596504.mp4
