http://tv.l5.ca/i/?T=强哥直播
💝强哥流行歌曲,#genre#
经典-痴心换情深,https://vd2.bdstatic.com:443/mda-midhwrm9x56e90re/1080p/cae_h264/1631625175492118446/mda-midhwrm9x56e90re.mp4
经典-初恋情人,https://vd3.bdstatic.com:443/mda-me57bm308iu6stcz/1080p/cae_h264/1620279663855106642/mda-me57bm308iu6stcz.mp4
经典-初恋的人,https://vd2.bdstatic.com:443/mda-mhwdgysnspnb1nnr/1080p/cae_h264/1630404398162757730/mda-mhwdgysnspnb1nnr.mp4
经典-飘雪,http://song.mvbox.cn/mv/41/90517441-1.mp4
经典-人生何处不相逢,http://vodcdn.video.taobao.com/oss/ali-video/e45ed62546d055938577994f0c16d2e0/video.m3u8
经典-孤单背影,http://vodcdn.video.taobao.com/oss/ali-video/092bc3fac8ea013544a1dda61de41e58/video.m3u8
经典-迟来的爱,http://v4.qutoutiao.net/toutiao_video_zdgq_online_self/d41abfc46f6f5f41ad28a9db1dde98c3/hd.mp4
经典-负心的你,https://vd4.bdstatic.com:443/mda-mcbs0hpjpkpwethe/1080p/h264_cae/1620492489548087433/mda-mcbs0hpjpkpwethe.mp4
经典-龚玥-军中绿花,http://song.mvbox.cn/mv/36/90580536-4.mp4
经典-读你,http://song.mvbox.cn/mv/01/90500901-3.mp4
经典-我不想说,http://song.mvbox.cn/mv/69/90508669-6.mp4
好运来,http://qukufile2.qianqian.com/data2/video/eec89851fbf3dea5c04cde1b3d792871/607947555/607947555.mp4
大风吹,https://vd3.bdstatic.com/mda-mdckpnjqfypsemj1/480p/h264_cae/1620483527421868777/mda-mdckpnjqfypsemj1.mp4
大风吹,https://vd4.bdstatic.com/mda-mdckrvieyusfuv8f/360p/h264_cae/1620583550102489933/mda-mdckrvieyusfuv8f.mp4
 酒 梦,http://txmov2.a.yximgs.com/upic/2021/01/01/13/BMjAyMTAxMDExMzAwNDBfMTU0MDc1NjUwOF80MTY4NTQwODM4N18yXzM=_b_B701072061dc4ecd6afeed5086e05bfb4.mp4
可可托海的牧羊人,http://videosc.kuwo.cn:80/arZrEin_TbFOm8AGKCPz6B1QJKE=/lhkTiuirUMJD70vCCq-d7pi0qepH
可可托海的牧羊人_陈丽媚,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg0fzD-wUo_d-zXA.mp4
桥边姑娘,http://videosc.kuwo.cn:80/UAA-4hndfVc5V6DJX0EvslAUBBI=/lizWZUmpsR9Rjx21xmFxFBQM0rJL
桥边姑娘,https://vdse.bdstatic.com/8ae4235344c61f9c05ccf3716c84e823.mp4?authorization=bce-auth-v1%2Ffb297a5cc0fb434c971b8fa103e8dd7b%2F2017-05-11T09%3A02%3A31Z%2F-1%2F
荷塘月色,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_1565837&response=res&format=mp4&type=convert_url
公虾米,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgnMOv5wUouMCstQQ.mp4
沙漠寂寞,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAghMCv5wUoqteI8gM.mp4
当,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgpPTW4gUoz_DgdQ.mp4
过火,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAg--nW4gUokMvrzgY.mp4
如果云知道,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAggpvX4gUo7e7N8QI.mp4
美丽娜鲁弯,http://em.21dtv.com/songs/60110212.mkv
闯马头,http://em.21dtv.com/songs/60110113.mkv
刚好遇见你,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAg3q6M5gUohPidmQc.mp4
西海情歌,http://video4g.musicway.cn/video.res.v1/music/mv/res/5/20/01/02/81/31/61/200102813161.mp4
再度相逢,http://video4g.musicway.cn/video.res.v1/music/mv/res/5/20/01/01/81/34/08/200101813408.mp4
雨渫,http://video4g.musicway.cn/video.res.v1/music/mv/res/5/20/01/02/81/31/68/200102813168.mp4
故乡,http://vdown.kuwo.cn:80/resource/t4/23/63/hQYKyFEiljU.mp4
浪子的心情,http://vdown.kuwo.cn:80/resource/t4/53/44/3Rve23J-sy8.mp4
爱拼才会赢,http://vdown.kuwo.cn:80/resource//t4/20/1/y12_ecvVJgA.mp4
欢喜就好,http://vdown.kuwo.cn:80/resource//t4/33/65/I4Vpjif2dxY.mp4
陈雷-随缘,http://vdown.kuwo.cn:80/resource//t1/34/c9596b26ffc64cb5ab2c3f82068d167a.mp4
如果我在潮洲遇见你,http://em.21dtv.com/songs/60130036.mkv
十八姑娘,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgzL_v5wUowL3FvAM.mp4
一生何求_张可盈,http://218.92.216.45/mv1/67/90404767.mp4
情路弯弯,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAg1tXE4gUonLmU1wI.mp4
海鸥飞,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgupai5wUonrHpywI.mp4
酒醉的蝴蝶,http://vd4.bdstatic.com/mda-jepbbqntd414qsem/sc/mda-jepbbqntd414qsem.mp4
云贵高原,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgy6yM5gUo7Pnd-QU.mp4
山歌好比春江水,https://vd3.bdstatic.com/mda-kgwj1g1kgrsvc7ye/cae_h264/1609807183/mda-kgwj1g1kgrsvc7ye.mp4?pd=20&vt=0
怀旧音乐,https://vd4.bdstatic.com/mda-mig9ck2dv1z7kaua/hd/cae_h264/1631861383776400252/mda-mig9ck2dv1z7kaua.mp4
梅花三弄,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAg18Cv5wUoy_y7mQE.mp4
月亮代表我的心_邓丽君,http://vod.cctv.cn/cms/2019-07-19/CCTV15_2m_5ce287435d0841ca9c44084b28c074ed-1563527169423_189-001.mp4
何日君再来—邓丽君,http://vod.cctv.cn/cms/2018-10-15/CCTV15_2m_cc9b12ac02d44f69a2090e52205ee220-18030_video_1-001.mp4
够了,http://em.21dtv.com/songs/60110185.mkv
突然的自我,https://vd4.bdstatic.com:443/mda-mec3nc3mpwfebtiq/1080p/cae_h264/1620874106164178271/mda-mec3nc3mpwfebtiq.mp4
彩云之南_徐千雅,http://vod.cctv.cn/cms/2019-06-03/CCTV15_2m_a1bb24a560b5433fa3ce1309baabe97b-1559541447132_948-001.mp4
九百九十九朵玫瑰_邰正宵,http://vod.cctv.cn/cms/2018-11-15/CCTV15_2m_cd005a3728b44a8ba29fd528b967415a-19259_video_1-001.mp4
千纸鹤_邰正宵,http://vod.cctv.cn/cms/2018-09-25/CCTV15_2m_20180925104217992-17354_video_1-001.mp4
香水有毒_桂莹莹,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg99vx9wUoxorauAE.mp4
为情所伤,http://myun-hw-s3.myun.tv/melj80jz/5vjjkgj1/l7x6zgr5/5zaemom0_1566657042208354137_480p.m3u8
酒干倘卖无-丁当,http://vod.cctv.cn/cms/2019-05-16/CCTV15_2m_619105bcea064748853d8e7f60583ec6-26636_video_1-001.mp4
干里之外-洪雨雷,http://vod.cctv.cn/cms/2019-03-20/CCTV15_2m_93ff27512c3c4d819deba72e85b61619-24064_video_1-001.mp4
我的未来不是梦-田丹,http://vod.cctv.cn/cms/2019-05-09/CCTV15_2m_6e27a4d64e184356ac79f01add535665-26377_video_1-001.mp4
一世情缘-陈艺博,http://vod.cctv.cn/cms/2019-05-28/CCTV15_2m_93018124976c400987409323ba73b20f-27022_video_1-001.mp4
爱你-星像少女,http://vod.cctv.cn/cms/2019-05-22/CCTV15_2m_9d1d3192253043619d5f78e546e074f3-26812_video_1-001.mp4
月圆花好,http://vdown.kuwo.cn:80/resource/t4/71/1/IqTbJCCrY5w.mp4
春江花月夜,http://vdown.kuwo.cn:80/resource/t4/74/44/IkHM9HUnZjs.mp4
千年的祈祷,https://vd3.bdstatic.com:443/mda-mbgvgcyq03nmiwzd/v2-hknm/1080p/mda-mbgvgcyq03nmiwzd.mp4等你等了那么久_祁隆,http://218.92.216.48/mv/70/90976170-6.mp4
MTV406,http://em.21dtv.com/songs/60100405.mkv
红尘情歌_蒋珊蓓/郑源,http://218.92.216.46/mv/17/90978017-2.mp4
看透你_高安,http://218.92.216.46/mv/23/90359323.mp4
又见老情人_高安,http://218.92.216.48/mv1/92/90298192.mp4
思思念念全是你_高安,http://218.92.216.48/mv/82/90970182-7.mp4
心雨_毛宁/杨玉莹,http://218.92.216.46/mv/92/90502592-9.mp4
故乡的云_马飞,http://vod.cctv.cn/cms/2019-01-30/CCTV15_2m_0f873c5d63064d7ea915b0230add39c1-22620_video_1-001.mp4
醉梦莲_萍水相逢,http://218.92.216.47/mv1/83/90405783.mp4
十二美女,https://vdse.bdstatic.com//ac55169e6b940b065cbf9ceeb4257ee0.mp4
让一切走吧,http://qukufile2.qianqian.com/data2/video/9b8c211240f116e311a931aeb20ffc2c/607960246/607960246.mp4
广岛之恋,http://qukufile2.qianqian.com/data2/video/540468019/a956adb4f028ba21bbe5a3b25cb4a792/540468019.mp4
浪人情歌,http://qukufile2.qianqian.com/data2/video/f562e3ba4d6ec779c1fb2def8336b2b9/607998066/607998066.mp4
江南,http://qukufile2.qianqian.com/data2/video/91cbbb73820d09b44c5109b22a39a0c8/608124437/608124437.mp4
病态,http://qukufile2.qianqian.com/data2/video/7ad854b08e94967d6fed7cd32063c61f/668286050/668286050.mp4
奔跑,http://qukufile2.qianqian.com/data2/video/8b6887f35bec76556077f806c8e58570/607945807/607945807.mp4
依靠,http://qukufile2.qianqian.com/data2/video/83717587aa92d09828b8164147cb8dc0/608007235/608007235.mp4
海浪,http://qukufile2.qianqian.com/data2/video/ff9888a76ff82080886fd1c2e24782c6/608003698/608003698.mp4
渡情,http://qukufile2.qianqian.com/data2/video/e8016d9909a1a4702b0dd70a3a88be83/613405966/613405966.mp4
本来就是这样,http://qukufile2.qianqian.com/data2/video/ad784b66d6af4448e841ff7fa0e218a1/607989992/607989992.mp4
亲亲我的宝贝,http://qukufile2.qianqian.com/data2/video/92c4ccb7768fde14adaa53b309b7518a/607981030/607981030.mp4
那年夏天的梦,http://qukufile2.qianqian.com/data2/video/523726dc4b3531407aced4440ac2472d/658951025/658951025.mp4
纷飞,http://qukufile2.qianqian.com/data2/video/3e059c3138279752c96df979bd140619/607980979/607980979.mp4
我是不是你最疼爱的人,http://qukufile2.qianqian.com/data2/video/7600f12b9f579908d0da1250ec0fb198/607962297/607962297.mp4
哭个痛快,http://qukufile2.qianqian.com/data2/video/49db66dcfc6ab4b1849666040ed3a006/608011778/608011778.mp4
MV1,https://vdse.bdstatic.com//0a7da33c99c37a1fbeb5f3341cc80b1f.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2021-10-27T08%3A33%3A47Z%2F-1%2Fhost%2Ff56f3c6d36f96fdb9f05859aeccb43f9d9e6faecdeffc18792bf67b943b0da2e
MV2,https://vdse.bdstatic.com//e26a5ed128b485d78ee3401166a3da9a.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2021-11-01T05%3A44%3A56Z%2F-1%2Fhost%2Faee895bf008e7f29949073ec91cd26c3a78c2834a7bce2b94d1392dd0203c068
MV3,https://vdse.bdstatic.com//747694194d3b11a10803a9c9ba217259.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2021-10-27T21%3A29%3A43Z%2F-1%2Fhost%2F5e0ebbfda8a8271e0183d3053ca72beb646068156e899d4072826e23de84dc13
MV4,https://vd3.bdstatic.com/mda-iade41nsqtm4jvt8/mda-iade41nsqtm4jvt8.mp4?playlist=%5B%22hd%22%5D&pd=20
MV5,https://vdse.bdstatic.com//7e32fc2b51dcb04956d55590aa265ed4.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2021-10-27T04%3A19%3A11Z%2F-1%2Fhost%2Fe4aac2fc8dc3729190fa81c699c330352d0429204b138cfc8de8c088bb569211
精选五首DJ男声串烧,https://vd2.bdstatic.com/mda-maqfk730tsig88wr/v2-hknm/1080p/mda-maqfk730tsig88wr.mp4
经典老歌DJ舞曲七首,https://vd2.bdstatic.com/mda-mhwbtsnrmm6v6x5r/sc/cae_h264/1630403250895754314/mda-mhwbtsnrmm6v6x5r.mp4
DJ情歌6首,https://vdse.bdstatic.com//c9e449d2db0a3fa5f6a8afafbc43fbdc.mp4
DJ情歌《爱情迷了路》,https://vd4.bdstatic.com/mda-mdbrb7fns70avrmt/1080p/cae_h264/1618222287/mda-mdbrb7fns70avrmt.mp4
DJ《心在跳情在烧》,https://vd4.bdstatic.com/mda-mhwf07t27w3gi1y7/1080p/cae_h264/1630406994590156367/mda-mhwf07t27w3gi1y7.mp4
DJ 最美不过你的微笑,https://vd4.bdstatic.com/mda-mhs2qjdmkjz2rb7g/sc/cae_h264/1630029534870787600/mda-mhs2qjdmkjz2rb7g.mp4
DJ 流浪兄弟,https://vd2.bdstatic.com/mda-mhrdtax1km0idkc5/1080p/cae_h264/1629972852606533219/mda-mhrdtax1km0idkc5.mp4
DJ《我们不再是从前》,https://vd2.bdstatic.com/mda-mhne550wq5m66zvj/1080p/cae_h264/1629803514331462220/mda-mhne550wq5m66zvj.mp4
DJ《等爱》,https://vd2.bdstatic.com/mda-mfhh1e0hwq212rrt/sc/h264/1623988905898256147/mda-mfhh1e0hwq212rrt.mp4
DJ《醉过多少回》,https://vd4.bdstatic.com/mda-megp46e98a4f2b9g/sc/h264/1621239560364992817/mda-megp46e98a4f2b9g.mp4
DJ音乐舞曲《一千个轮回》,https://vd4.bdstatic.com/mda-mdu1939m1muvhme3/1080p/cae_h264/1619662287022848524/mda-mdu1939m1muvhme3.mp4
DJ小鱼儿 - 如果你真的要离开 (DJ加快版),https://vd4.bdstatic.com/mda-mfh4rq9drsza8gf9/1080p/cae_h264/1623987066817324460/mda-mfh4rq9drsza8gf9.mp4
DJ版《真的为你哭了》,https://vd2.bdstatic.com/mda-me5chwexudvzcayg/fhd/cae_h264_nowatermark/1620297137821103617/mda-me5chwexudvzcayg.mp4
DJ版《三月里的小雨》,https://vd2.bdstatic.com/mda-mgwegh0bzv4cy6cb/1080p/cae_h264/1627727251470197083/mda-mgwegh0bzv4cy6cb.mp4
DJ版《望爱却步》,https://vd4.bdstatic.com/mda-mh3ei4sg2jypty79/1080p/cae_h264/1628072927342489970/mda-mh3ei4sg2jypty79.mp4
DJ版《一个人挺好》,https://vd3.bdstatic.com/mda-mh6gqq4b59z26cjx/1080p/cae_h264/1628504623473300938/mda-mh6gqq4b59z26cjx.mp4
DJ版《时间会知道你好不好》,https://vd3.bdstatic.com/mda-mhairve7gvye1192/1080p/cae_h264/1629457148988604256/mda-mhairve7gvye1192.mp4
DJ版《爱不得忘不舍》,https://vd3.bdstatic.com/mda-mh8j8egnj8idbvd8/1080p/cae_h264/1629367979662473678/mda-mh8j8egnj8idbvd8.mp4
DJ版《蜜雪冰城》,https://vd3.bdstatic.com/mda-mhbae2pwwxhyxjcz/1080p/cae_h264/1628767594518574030/mda-mhbae2pwwxhyxjcz.mp4
DJ版《原谅你的谎》,https://vd4.bdstatic.com/mda-mhacxx5vhr2we882/1080p/cae_h264/1628673933350116053/mda-mhacxx5vhr2we882.mp4
DJ版《夜难眠》,https://vd3.bdstatic.com/mda-mh5hwg99vtp777bj/1080p/cae_h264/1628420576290088489/mda-mh5hwg99vtp777bj.mp4
DJ舞曲《让我做你的眼睛》,https://vd2.bdstatic.com/mda-mhaargrart2qrkdz/1080p/cae_h264/1629630942996744682/mda-mhaargrart2qrkdz.mp4
21年DJ爆红网络洗脑神曲,https://vdse.bdstatic.com//bf4bb1d82b2eb17681c49e745dc2da21.mp4
劲爆DJ串烧,https://vdse.bdstatic.com//01b1f78bb5b009d36ce3f5051e7383c1.mp4
2021年最好听的DJ串烧,https://vdse.bdstatic.com//cd396057d1fbcb12f0600d38a16effbc.mp4
2021热门伤感DJ,https://vdse.bdstatic.com//06b4e9b185b843e694e4d20e9b0a0aac.mp4
2021伤感DJ舞曲,https://vdse.bdstatic.com//6d39df48360bdb12f73800397c4a6c02.mp4
6首DJ情歌,https://vdse.bdstatic.com//e0ad4d203cd7d7ffa943544c8d2ddbd3.mp4
几首比较火的DJ情歌,https://vdse.bdstatic.com//4d7e8fe409b2ba9e08b179de8e146fa3.mp4
精选6首DJ情歌,https://vdse.bdstatic.com//2ead9cf04f5e9e3a99eea79534c3c104.mp4
车载DJ《多年以后》,https://vd3.bdstatic.com/mda-mhqekuegbh6112js/1080p/cae_h264/1629891559415737083/mda-mhqekuegbh6112js.mp4
推荐9首DJ舞曲，首首甜美醉人,https://vd2.bdstatic.com/mda-mhig1c3sw223mx8p/1080p/cae_h264/1629380139191731149/mda-mhig1c3sw223mx8p.mp4
伤感DJ《等》,https://vd2.bdstatic.com/mda-mhq92a7nafrh8dma/1080p/cae_h264/1629977686796490849/mda-mhq92a7nafrh8dma.mp4
韩国DJ Soda Remix 2021 电音,https://vd3.bdstatic.com/mda-mev3hw0htz28h5wn/1080p/cae_h264/1622343504467773766/mda-mev3hw0htz28h5wn.mp4
今日热歌DJ《如果爱还在》《A8回心转意》《爱到最后就是痛》,https://vd2.bdstatic.com/mda-mhhf5mr00yyhpfjs/1080p/cae_h264/1629284581057661229/mda-mhhf5mr00yyhpfjs.mp4
动感DJ《苦了累了听听歌》,https://vd4.bdstatic.com/mda-mhqekuf2r91v08dt/1080p/cae_h264/1629888246186602728/mda-mhqekuf2r91v08dt.mp4
车载必备DJ《殇雪》《潮湿的心》《酒醉的蝴蝶》《多年以后》,https://vd3.bdstatic.com/mda-mhve4gb9hi8cstzk/1080p/cae_h264/1630319514896018158/mda-mhve4gb9hi8cstzk.mp4
车载DJ《今夜为你醉...》,https://vdse.bdstatic.com//b68123a666cce39e7413da912e3675a3.mp4
百花香(抖音DJ版),https://vd4.bdstatic.com/mda-mdsd1z3wbqeeyumq/fhd/cae_h264_nowatermark/1620021906658368673/mda-mdsd1z3wbqeeyumq.mp4
酒吧DJ舞曲,https://vdse.bdstatic.com//5208fb24e1d76b0e81f992e91537f086.mp4
花都开了你来不来DJ,https://vd3.bdstatic.com/mda-mdee523swbezmsin/480p/h264/1618480997/mda-mdee523swbezmsin.mp4
女生版DJ洗脑神曲,https://vdse.bdstatic.com//6d2f84ad5762c818efd8dc210d8743c6.mp4
一夜火爆i网络DJ舞曲,https://vdse.bdstatic.com//692b9306c06b72d223c9d714f8ebe579.mp4
韩可可《错位时空》DJ版,https://vd3.bdstatic.com/mda-mgciytzb45z6z8yj/1080p/cae_h264/1626183756603775947/mda-mgciytzb45z6z8yj.mp4
《无味》 DJ版,https://vd3.bdstatic.com/mda-mgqiagirsmmpuarm/1080p/cae_h264/1627218846577884242/mda-mgqiagirsmmpuarm.mp4
《忘川彼岸DJ》,https://vd2.bdstatic.com/mda-md2eyfntemujuft5/1080p/cae_h264/1617446472/mda-md2eyfntemujuft5.mp4
海来阿木《浪子心》DJ沈念版,https://vd3.bdstatic.com/mda-mgr9s5pv0jeqbcm8/1080p/cae_h264/1627298307874491239/mda-mgr9s5pv0jeqbcm8.mp4
忘记你需要多久(DJ小鱼儿版),https://vd2.bdstatic.com/mda-mc1sm1r5s9azchjv/v1-cae/1080p/mda-mc1sm1r5s9azchjv.mp4
爱情批,http://em.21dtv.com/songs/60130024.mkv
幸福酒,http://em.21dtv.com/songs/60130025.mkv
夢相思,http://em.21dtv.com/songs/60130026.mkv
感情规碗捧,http://em.21dtv.com/songs/60130030.mkv
教袂乖,http://em.21dtv.com/songs/60130031.mkv
寒冬变春天,http://em.21dtv.com/songs/60130032.mkv
港口情影,http://em.21dtv.com/songs/60130033.mkv
明年谁还爱着谁,http://em.21dtv.com/songs/60130034.mkv
没人知道我是谁,http://em.21dtv.com/songs/60130092.mkv
没缘的人,http://em.21dtv.com/songs/60130093.mkv
亲爱的老同学,http://em.21dtv.com/songs/60130094.mkv
伤心泪,http://em.21dtv.com/songs/60130043.mkv
命中注定我爱你,http://em.21dtv.com/songs/60130044.mkv
女人的一生,http://em.21dtv.com/songs/60130045.mkv
寒心,http://em.21dtv.com/songs/60130046.mkv
山顶的有情人,http://em.21dtv.com/songs/60130047.mkv
無愛卡快活,http://em.21dtv.com/songs/60130048.mkv
沉重的脚步,http://em.21dtv.com/songs/60130049.mkv
爱人呐,http://em.21dtv.com/songs/60130050.mkv
爱情代价,http://em.21dtv.com/songs/60130051.mkv
真心误会,http://em.21dtv.com/songs/60130052.mkv
芒果花,http://em.21dtv.com/songs/60130053.mkv
再相逢,http://em.21dtv.com/songs/60130054.mkv
一生一世,http://em.21dtv.com/songs/60130149.mkv
传奇,http://em.21dtv.com/songs/60130150.mkv
你说你要去流浪,http://em.21dtv.com/songs/60130151.mkv
怕冷你偏偏爱上了雪,http://em.21dtv.com/songs/60130152.mkv
关键字,http://em.21dtv.com/songs/60130153.mkv
功夫小妞,http://em.21dtv.com/songs/60130154.mkv
原野,http://em.21dtv.com/songs/60130155.mkv
忘了说爱我,http://em.21dtv.com/songs/60130156.mkv
我想一生跟你走,http://em.21dtv.com/songs/60130157.mkv
我要你的爱,http://em.21dtv.com/songs/60130158.mkv
月出,http://em.21dtv.com/songs/60130159.mkv
求救讯号,http://em.21dtv.com/songs/60130160.mkv
没有问题,http://em.21dtv.com/songs/60130161.mkv
爱渐渐离开,http://em.21dtv.com/songs/60130162.mkv
繁花,http://em.21dtv.com/songs/60130163.mkv
花花世界,http://em.21dtv.com/songs/60130164.mkv
荣誉,http://em.21dtv.com/songs/60130165.mkv
黑色眼泪,http://em.21dtv.com/songs/60130166.mkv
给我你的爱,http://em.21dtv.com/songs/60130167.mkv
如果有两个你,http://em.21dtv.com/songs/60130168.mkv
爱情一阵风,http://em.21dtv.com/songs/60130202.mkv
痴情憨夢,http://em.21dtv.com/songs/60130203.mkv
真心的恋夢,http://em.21dtv.com/songs/60130204.mkv
谁人甲阮惜,http://em.21dtv.com/songs/60130205.mkv
DJ,https://video.kekedj.com/kekedjcom/2020-10/20201022/%E6%80%A7%E6%84%9F%E5%A4%A7%E8%83%B8%E7%BE%8E%E5%A5%B3%E7%8B%AC%E5%AE%B6%E6%89%93%E7%A2%9F-%E9%A1%B6%E7%BA%A7%E6%85%A2%E6%91%87%E8%88%9E%E6%9B%B2%E6%B7%B7%E9%9F%B3%E7%B2%BE%E9%80%89%E9%9B%86.mp4
酒吧DJ全场美女沸腾热舞,https://video.kekedj.com/20181001/2018111201/%E5%85%A8%E5%9C%BA%E6%B2%B8%E8%85%BE%E6%80%A7%E6%84%9F%E5%A5%B3%E7%A5%9E%E7%BE%8E%E5%A5%B3%E7%8E%B0%E5%9C%BA%E8%B7%B3%E8%88%9E%E8%A7%86%E9%A2%91.mp4
酒吧DJ打碟女神热舞,https://video.kekedj.com/2021/202101/20210129/%E5%A4%9C%E5%BA%97%E4%B8%93%E7%94%A8%E8%B6%85%E5%97%A8%E7%88%BD%E9%BC%932021-%E8%B6%85%E5%A4%A7%E5%A4%9C%E5%9C%BA%E7%BE%8E%E5%A5%B3%E5%9C%A8%E7%BA%BF%E6%89%93%E7%A2%9F%E8%A7%86%E9%A2%91.mp4
酒吧DJ夜店热舞,https://video.kekedj.com/2020-12/20201215/%E5%85%A8%E6%96%B0%E6%97%8B%E5%BE%8B%E8%B7%B3%E8%88%9E%E8%8A%82%E6%8B%8D-%E6%88%91%E4%BB%AC%E4%B8%80%E8%B5%B7%E6%91%87%E5%95%8A%E6%91%87-%E5%A4%9C%E5%9C%BA%E7%83%AD%E8%88%9E%E7%B2%BE%E9%80%89%E8%A7%86%E9%A2%91.mp4
潮湿的心-夜店dj,http://www.cpmp3.com//mvcz/yd004/avi-%E6%BD%AE%E6%B9%BF%E7%9A%84%E5%BF%83-%E5%A4%9C%E5%BA%97dj%E8%A7%86%E9%A2%91.mp4
潮湿的心-夜店dj,http://www.cpmp3.com//mvcz/yd004/avi-%E6%BD%AE%E6%B9%BF%E7%9A%84%E5%BF%83-%E5%A4%9C%E5%BA%97dj%E8%A7%86%E9%A2%91.mp4
狂狼-夜店DJ,http://www.cpmp3.com//mvcz/yd004/avi-%E7%8B%82%E7%8B%BC-%E5%A4%9C%E5%BA%97dj%E8%A7%86%E9%A2%91.mp4
夜店美女DJ,http://www.cpmp3.com//mvcz/yd002/avi-%E5%A4%9C%E5%BA%97%E7%BE%8E%E5%A5%B3DJ%E8%A7%86%E9%A2%91%20-%20%E4%B8%83%E6%9C%88%E4%B8%83%E6%97%A5%E6%99%B4%EF%BC%887%E6%9C%887%E6%97%A5%E6%99%B4%EF%BC%89.mp4
夜店美女DJ,http://www.cpmp3.com//mvcz/yd002/avi-%E5%A4%9C%E5%BA%97%E7%BE%8E%E5%A5%B3DJ%E8%A7%86%E9%A2%91%20-%20%E4%B8%83%E6%9C%88%E4%B8%83%E6%97%A5%E6%99%B4%EF%BC%887%E6%9C%887%E6%97%A5%E6%99%B4%EF%BC%89.mp4
打碟夜店DJ,http://www.cpmp3.com//mvcz/yd004/avi--%E8%8A%B1%E5%83%AE%20-%20%E4%B8%8D%E5%A6%82%E6%9D%A5%E9%A5%AE%E9%85%92%20%28DJ%E9%98%BF%E7%A6%8F%20%29-%E6%89%93%E7%A2%9F%E5%A4%9C%E5%BA%97DJ%E8%A7%86%E9%A2%91.mp4
DJ今生无缘来生再聚(DJ版),http://www.cpmp3.com//mvcz/cm001/avi-DJ%E8%88%9E%E6%9B%B2DVD%E8%A7%86%E9%A2%91%20-%20%E8%BD%A6%E5%B1%95%20-%20%E4%BB%8A%E7%94%9F%E6%97%A0%E7%BC%98%E6%9D%A5%E7%94%9F%E5%86%8D%E8%81%9A%28DJ%E7%89%88%29.mp4
韩国夜(店一千零一夜 ,http://www.cpmp3.com//mvcz/cm001/avi-DJ%E8%88%9E%E6%9B%B2DVD%E8%A7%86%E9%A2%91%20-%20%E8%BD%A6%E5%B1%95%20-%20%E4%BB%8A%E7%94%9F%E6%97%A0%E7%BC%98%E6%9D%A5%E7%94%9F%E5%86%8D%E8%81%9A%28DJ%E7%89%88%29.mp4
夜店DJ,http://www.cpmp3.com//mvcz/yd004/avi-%E9%83%AD%E7%8E%B2%20-%20%E6%94%BE%E8%82%86%E7%88%B1%20%28DJ%E6%B2%88%E5%BF%B5%E7%89%88%29-%E5%A4%9C%E5%BA%97DJ%E8%A7%86%E9%A2%91.mp4
(dj阿远)-夜店D像我一样爱你,http://www.cpmp3.com//mvcz/yd004/avi--%E5%A4%A7%E5%93%B2%20-%20%E5%83%8F%E6%88%91%E4%B8%80%E6%A0%B7%E7%88%B1%E4%BD%A0%20%28dj%E9%98%BF%E8%BF%9C%29-%E5%A4%9C%E5%BA%97DJ%E8%A7%86%E9%A2%91.mp4
人潮里拥抱-夜店DJ,http://www.cpmp3.com//mvcz/yd004/avi--%E5%BC%A0%E6%9D%B0%20-%20%E6%83%85%E6%B7%B1%E6%B7%B1%E9%9B%A8%E8%92%99%E8%92%99%20%28DJ%E9%98%BF%E7%A6%8F%20%29-%E5%A4%9C%E5%BA%97DJ%E8%A7%86%E9%A2%91.mp4
酒吧性感表演热舞DJ,http://www.cpmp3.com//mvcz/yd001/avi-%E7%82%AB%E9%A3%8E%20_%E8%84%B1%E8%A1%A3%E8%88%9E%E8%A1%A8%E6%BC%94_%E9%85%92%E5%90%A7%E6%80%A7%E6%84%9F%E8%A1%A8%E6%BC%94%E7%83%AD%E8%88%9EDJMTV%E8%A7%86%E9%A2%91.mp4
还你自由 (DJ沈念版)夜店dj,http://www.cpmp3.com//mvcz/yd004/avi-%E8%BF%98%E4%BD%A0%E8%87%AA%E7%94%B1%20%28DJ%E6%B2%88%E5%BF%B5%E7%89%88%29%E5%A4%9C%E5%BA%97dj%E8%A7%86%E9%A2%91.mp4
