

极速央卫,#genre#
纬来育乐,http://php.jdshipin.com/smt.php?id=videolandyule
爱尔达综合台,http://php.jdshipin.com/smt.php?id=eltazonghe_twn
爱尔达影剧台,http://php.jdshipin.com/smt.php?id=eltayingju_twn
爱尔达体育1台,http://php.jdshipin.com/smt.php?id=eltasport_twn
爱尔达体育2台,http://php.jdshipin.com/smt.php?id=eltasport2_twn
爱尔达体育3台,http://php.jdshipin.com/smt.php?id=eltasport3_twn
非凡新闻,http://php.jdshipin.com/smt.php?id=feifannews_twn
年代新闻,http://php.jdshipin.com/smt.php?id=niandainews_twn
龙华戏剧,http://php.jdshipin.com/smt.php?id=lunghuaxiju_twn
龙华偶像,http://php.jdshipin.com/smt.php?id=lunghuaidol_twn
龙华电影,http://php.jdshipin.com/smt.php?id=xingwei_movie
龙华洋片,http://php.jdshipin.com/smt.php?id=lunghuawestern_twn
龙华经典,http://php.jdshipin.com/smt.php?id=lunghuajingdian_twn
靖天国际,http://php.jdshipin.com/smt.php?id=jingtianintl_twn
靖天卡通,http://php.jdshipin.com/smt.php?id=jingtiancartoon_twn
大愛電視,http://php.jdshipin.com/smt.php?id=daai_twn
大愛二台,http://php.jdshipin.com/smt.php?id=daai2_twn
EYE 旅游台,http://php.jdshipin.com/smt.php?id=eyetvtravel_twn
EYE 戏剧台,http://php.jdshipin.com/smt.php?id=eyetvxiju_twn
亚洲美食,http://php.jdshipin.com/smt.php?id=afc_twn
美食星球,http://php.jdshipin.com/smt.php?id=foodplanet_twn
TLC旅遊生活,http://php.jdshipin.com/smt.php?id=tlc_twn
亚洲旅游台,http://php.jdshipin.com/smt.php?id=asiatravel_twn
Arirang,http://php.jdshipin.com/smt.php?id=arirang_twn
AXN Taiwan,http://php.jdshipin.com/smt.php?id=axn_twn
MTV Live,http://php.jdshipin.com/smt.php?id=mtvhd_twn
HBO_HD,http://php.jdshipin.com/smt.php?id=hbohd_twn
HBO_HITS,http://php.jdshipin.com/smt.php?id=hbohit_twn
CINEMAX,http://php.jdshipin.com/smt.php?id=cinemax_twn
好萊塢電影台,http://php.jdshipin.com/smt.php?id=hollywoodmovies_twn
卫视电影台,http://php.jdshipin.com/smt.php?id=weishimovie_twn
龙祥时代,http://php.jdshipin.com/smt.php?id=lungxiangtime_twn
美亚电影,http://php.jdshipin.com/smt.php?id=meiyamovie_twn
華藝綜合,http://php.jdshipin.com/smt.php?id=weishichinese_twn
博斯运动一台,http://php.jdshipin.com/smt.php?id=bosisport1_twn
博斯运动二台,http://php.jdshipin.com/smt.php?id=bosisport2_twn
博斯高球一台,http://php.jdshipin.com/smt.php?id=bosigolf1_twn
博斯高球二台,http://php.jdshipin.com/smt.php?id=bosigolf2_twn
博斯网球台,http://php.jdshipin.com/smt.php?id=bositennis_twn
博斯无限台,http://php.jdshipin.com/smt.php?id=bosiunlimited_twn
好消息 2,http://php.jdshipin.com/smt.php?id=good2_twn



中国,#genre#
CCTV-1 综合,http://php.jdshipin.com/smt.php?id=cctv1
CCTV-2 财经,http://php.jdshipin.com/smt.php?id=cctv2
CCTV-3 综艺,http://php.jdshipin.com/smt.php?id=cctv3
CCTV-4 中文国际,http://php.jdshipin.com/smt.php?id=Cctv4
CCTV-4 中文国际,http://php.jdshipin.com/smt.php?id=cctv4
CCTV-5 体育,http://php.jdshipin.com/smt.php?id=cctv5
CCTV-6 电影,http://php.jdshipin.com/smt.php?id=cctv6
CCTV-7 国防军事,http://php.jdshipin.com/smt.php?id=cctv7
CCTV-8 电视剧,http://php.jdshipin.com/smt.php?id=cctv8hd
CCTV-9 记录,http://php.jdshipin.com/smt.php?id=cctv9hd
CCTV-10 科教,http://php.jdshipin.com/smt.php?id=cctv10hd
CCTV-11 戏曲,http://php.jdshipin.com/smt.php?id=cctv11
CCTV-12 社会与法,http://php.jdshipin.com/smt.php?id=cctv12
CCTV-13 新闻,http://php.jdshipin.com/smt.php?id=cctv13
CCTV-14 少儿,http://php.jdshipin.com/smt.php?id=cctv14
CCTV-15 音乐,http://php.jdshipin.com/smt.php?id=cctv15
CCTV-16 奥林匹克,http://php.jdshipin.com/smt.php?id=cctv16
CCTV-17 农业农村,http://php.jdshipin.com/smt.php?id=cctv17
CCTV-5+ 体育赛事,http://php.jdshipin.com/smt.php?id=cctv5plus
湖南卫视,http://php.jdshipin.com/smt.php?id=hunan_twn
浙江卫视,http://php.jdshipin.com/smt.php?id=zhejiang_twn
江苏卫视,http://php.jdshipin.com/smt.php?id=jiangsu_twn
东方卫视,http://php.jdshipin.com/smt.php?id=dongfangweishi_twn
北京卫视,http://php.jdshipin.com/smt.php?id=beijing
深圳卫视,http://php.jdshipin.com/smt.php?id=shenzhen
广东卫视,http://php.jdshipin.com/smt.php?id=guangdongweishi_twn
大湾区卫视,http://php.jdshipin.com/smt.php?id=nanfang_twn
珠江台,http://php.jdshipin.com/smt.php?id=zhujiang
东南卫视,http://php.jdshipin.com/smt.php?id=fujian
广西卫视,http://php.jdshipin.com/smt.php?id=guangxi
湖北卫视,http://php.jdshipin.com/smt.php?id=hubei
四川卫视,http://php.jdshipin.com/smt.php?id=sichuan_twn
CGTN,http://php.jdshipin.com/smt.php?id=CGTN
电影,#genre#
CCTV-6,http://php.jdshipin.com/smt.php?id=cctv6
AXN Taiwan,http://php.jdshipin.com/smt.php?id=axn_twn
HBO_HD,http://php.jdshipin.com/smt.php?id=hbohd_twn
HBO_HITS,http://php.jdshipin.com/smt.php?id=hbohit_twn
CINEMAX,http://php.jdshipin.com/smt.php?id=cinemax_twn
好萊塢電影台,http://php.jdshipin.com/smt.php?id=hollywoodmovies_twn
东森电影,http://php.jdshipin.com/smt.php?id=ettvmovie
东森洋片,http://php.jdshipin.com/smt.php?id=ettvwestern
龙华电影,http://php.jdshipin.com/smt.php?id=xingwei_movie
龙华洋片,http://php.jdshipin.com/smt.php?id=lunghuawestern_twn
龙祥时代,http://php.jdshipin.com/smt.php?id=lungxiangtime_twn
美亚电影,http://php.jdshipin.com/smt.php?id=meiyamovie_twn
卫视电影台,http://php.jdshipin.com/smt.php?id=weishimovie_twn
天映频道,http://php.jdshipin.com/smt.php?id=Celestial
天映频道,http://php.jdshipin.com/smt.php?id=Celestialindo
天映经典,http://php.jdshipin.com/smt.php?id=Celestial2
Animax,http://php.jdshipin.com/smt.php?id=Animax
Movies Now HD,http://php.jdshipin.com/smt.php?id=moviesnow_raj
Star Movies HD,http://php.jdshipin.com/smt.php?id=starmovies_raj
Hits,http://php.jdshipin.com/smt.php?id=Hits
Warner TV,http://php.jdshipin.com/smt.php?id=WarnerTV
HBO HD,http://php.jdshipin.com/smt.php?id=Hbo
HBO Signature,http://php.jdshipin.com/smt.php?id=Hbosignature
HBO Family,http://php.jdshipin.com/smt.php?id=Hbofamily
HBO Hits,http://php.jdshipin.com/smt.php?id=Hbohitshd
Cinemax,http://php.jdshipin.com/smt.php?id=Cinemax
Dreamworks,http://php.jdshipin.com/smt.php?id=Dreamworks
SCM,http://php.jdshipin.com/smt.php?id=Weishimovie
Thrill,http://php.jdshipin.com/smt.php?id=Thrill
Hits Movie,http://php.jdshipin.com/smt.php?id=Hitsmovie
One,http://php.jdshipin.com/smt.php?id=One
tvN Movie,http://php.jdshipin.com/smt.php?id=Tvnmovie
Axn HD,http://php.jdshipin.com/smt.php?id=Axn
Paramount Network,http://php.jdshipin.com/smt.php?id=Paramountnetwork
Astrol Kplus,http://php.jdshipin.com/smt.php?id=Kplus
Rock Actions,http://php.jdshipin.com/smt.php?id=Rockaction
Rock Entertainment,http://php.jdshipin.com/smt.php?id=Rockentertain
纪录,#genre#
Natgeo_HD,http://php.jdshipin.com/smt.php?id=natgeohd_twn
NatGeo_Wild HD,http://php.jdshipin.com/smt.php?id=natgeowild_twn
Animal_Planet,http://php.jdshipin.com/smt.php?id=animalplanet_twn
Discovery Asia,http://php.jdshipin.com/smt.php?id=discoverytwn_twn
CI,http://php.jdshipin.com/smt.php?id=ci_twn
Asia Travel,http://php.jdshipin.com/smt.php?id=asiatravel_twn
Discovery HD,http://php.jdshipin.com/smt.php?id=discoveryhd_twn
亚洲美食,http://php.jdshipin.com/smt.php?id=afc_twn
美食星球,http://php.jdshipin.com/smt.php?id=foodplanet_twn
亚洲TLC,http://php.jdshipin.com/smt.php?id=tlc_twn
NatGeo HD,http://php.jdshipin.com/smt.php?id=Natgeo
Fashion TV,http://php.jdshipin.com/smt.php?id=fashiontv_twn
History,http://php.jdshipin.com/smt.php?id=History
BBC Earth HD,http://php.jdshipin.com/smt.php?id=bbcearth_twn
BBC Earth Lifestyle,http://php.jdshipin.com/smt.php?id=bbclifestyle_twn
MTV Live,http://php.jdshipin.com/smt.php?id=mtvhd_twn
NatGeo Wild HD,http://php.jdshipin.com/smt.php?id=Natgeowild
Animal Planet (Eng),http://php.jdshipin.com/smt.php?id=AnimalPlanet
TLC,http://php.jdshipin.com/smt.php?id=Tlc
Foodnetwork Hd,http://php.jdshipin.com/smt.php?id=Foodnetwork
HGTV,http://php.jdshipin.com/smt.php?id=HGTV
亚洲旅游台,http://php.jdshipin.com/smt.php?id=asiatravel_twn
新闻,#genre#
Skynews,http://php.jdshipin.com/smt.php?id=skynews_twn
ABC News,http://php.jdshipin.com/smt.php?id=abcnews_glo
东森财经新闻,http://php.jdshipin.com/smt.php?id=ettvcaijing_twn
CBS HD,http://php.jdshipin.com/smt.php?id=cbshd_glo
CBSN HD,http://php.jdshipin.com/smt.php?id=cbsn_glo
France 24,http://php.jdshipin.com/smt.php?id=france24_twn
DW (Deutsch),http://php.jdshipin.com/smt.php?id=dw_twn
NHK World,http://php.jdshipin.com/smt.php?id=nhkworld_japan
Fox News,http://php.jdshipin.com/smt.php?id=foxnews_twn
CGTN,http://php.jdshipin.com/smt.php?id=CGTN
CNN International,http://php.jdshipin.com/smt.php?id=Cnn
CNN backup,http://php.jdshipin.com/smt.php?id=cnn_twn
CNBC,http://php.jdshipin.com/smt.php?id=cnbc_twn
CNA,http://php.jdshipin.com/smt.php?id=cna
BBC World News,http://php.jdshipin.com/smt.php?id=bbcnews_twn
BBC World News,http://php.jdshipin.com/smt.php?id=Bbcnews
Bloomberg News,http://php.jdshipin.com/smt.php?id=bloomberg_twn
Al-Jazeera,http://php.jdshipin.com/smt.php?id=aljazeera_twn
儿童,#genre#
Baby TV Eng,http://php.jdshipin.com/smt.php?id=Babytv
CBeebies,http://php.jdshipin.com/smt.php?id=Cbeebies
Kids TV,http://php.jdshipin.com/smt.php?id=KidsTV
Momo TV,http://php.jdshipin.com/smt.php?id=momo1_twn
Animax,http://php.jdshipin.com/smt.php?id=Animax
Baby TV,http://php.jdshipin.com/smt.php?id=babytv_twn
MiaoMi,http://php.jdshipin.com/smt.php?id=MiaoMi
靖天卡通,http://php.jdshipin.com/smt.php?id=jingtiancartoon_twn
东森幼幼,http://php.jdshipin.com/smt.php?id=yoyo_twn
Cartoon Network,http://php.jdshipin.com/smt.php?id=Cn
Nickelodeon,http://php.jdshipin.com/smt.php?id=Nickelodeon
Nick Jr,http://php.jdshipin.com/smt.php?id=Nickjr
体育,#genre#
Astro Premier League 1,http://php.jdshipin.com/smt.php?id=go_assp1
Astro EPL 1 backup,http://php.jdshipin.com/smt.php?id=go_assp1x
Astro Premier League 2,http://php.jdshipin.com/smt.php?id=go_assp2
Astro Grandstand,http://php.jdshipin.com/smt.php?id=go_assp3
Astro Football,http://php.jdshipin.com/smt.php?id=go_assp4
Astro Sports Plus,http://php.jdshipin.com/smt.php?id=go_sportsplus
Astro Badminton 1,http://php.jdshipin.com/smt.php?id=go_badminton1
Astro Badminton 2,http://php.jdshipin.com/smt.php?id=go_badminton2
Astro W-Sports,http://php.jdshipin.com/smt.php?id=go_assp5
Supersports 1,http://php.jdshipin.com/smt.php?id=Assp1
Supersports 2,http://php.jdshipin.com/smt.php?id=Assp2
Supersports 3,http://php.jdshipin.com/smt.php?id=Assp3
Supersports 4,http://php.jdshipin.com/smt.php?id=Assp4
WWE,http://php.jdshipin.com/smt.php?id=Wwe
Fight Sports,http://php.jdshipin.com/smt.php?id=Fs
NBA TV,http://php.jdshipin.com/smt.php?id=Nba
Astro Cricket,http://php.jdshipin.com/smt.php?id=Acricket
Astro Golf,http://php.jdshipin.com/smt.php?id=Agolf
Tnt Sports 1,http://php.jdshipin.com/smt.php?id=6fac0aaead
TNT Sports 2,http://php.jdshipin.com/smt.php?id=d9a76a79cc
TNT Sports 3,http://php.jdshipin.com/smt.php?id=5fea4d73db
TNT Sports 4,http://php.jdshipin.com/smt.php?id=tntsport4
Sony Ten 1,http://php.jdshipin.com/smt.php?id=ten1_raj
Sony Ten 2,http://php.jdshipin.com/smt.php?id=ten2_raj
Sony Ten 3,http://php.jdshipin.com/smt.php?id=ten3_raj
SPOTV 1 HD,http://php.jdshipin.com/smt.php?id=go_spotv
SPO TV 2,http://php.jdshipin.com/smt.php?id=go_spotv2
Skysports F1,http://php.jdshipin.com/smt.php?id=tiankongf1
Skysports Cricket,http://php.jdshipin.com/smt.php?id=tiankongcricket
Skysports EPL,http://php.jdshipin.com/smt.php?id=tiankongepl
Skysports Main Event,http://php.jdshipin.com/smt.php?id=tiankongmain
Skysports News,http://php.jdshipin.com/smt.php?id=tiankongnews
Skysports Mix,http://php.jdshipin.com/smt.php?id=tiankongmix
CCTV-5 体育频道,http://php.jdshipin.com/smt.php?id=cctv5
CCTV-5+ 体育赛事 HD,http://php.jdshipin.com/smt.php?id=cctv5plus
爱尔达体育2台,http://php.jdshipin.com/smt.php?id=eltasport2_twn
爱尔达体育3台,http://php.jdshipin.com/smt.php?id=eltasport3_twn
Rugby Pass TV,http://php.jdshipin.com/smt.php?id=Rugbypasstv
RTM Sports HD,http://php.jdshipin.com/smt.php?id=Rtmsport
Arena,http://php.jdshipin.com/smt.php?id=Arena
Arena 2,http://php.jdshipin.com/smt.php?id=Arena2
BolaArena 1,http://php.jdshipin.com/smt.php?id=Bolaarena1
BolaArena 2,http://php.jdshipin.com/smt.php?id=Bolaarena2
Astro Beinsports 1,http://php.jdshipin.com/smt.php?id=Astrobein1
Astro Beinsports 2,http://php.jdshipin.com/smt.php?id=Astrobein2
Astro Beinsports 3,http://php.jdshipin.com/smt.php?id=Astrobein3
加坡,#genre#
Channel 5,http://php.jdshipin.com/smt.php?id=Channel5HD
Channel 8,http://php.jdshipin.com/smt.php?id=Channel8HD
Suria,http://php.jdshipin.com/smt.php?id=Suria
Channel U,http://php.jdshipin.com/smt.php?id=ChannelU
Vasantham,http://php.jdshipin.com/smt.php?id=Vasantham
CNA,http://php.jdshipin.com/smt.php?id=cna
CNA backup,http://php.jdshipin.com/smt.php?id=cna_twn
MeWatch Ch 5,http://php.jdshipin.com/smt.php?id=Mewatch_ch5
MeWatch Ch 8,http://php.jdshipin.com/smt.php?id=Mewatch_ch8
MeWatch Ch U,http://php.jdshipin.com/smt.php?id=Mewatch_chU
MeWatch Suria,http://php.jdshipin.com/smt.php?id=Mewatch_Suria
MeWatch Vasantham,http://php.jdshipin.com/smt.php?id=Mewatch_Vasantham
MeWatch CNA,http://php.jdshipin.com/smt.php?id=Mewatch_cna
马来,#genre#
TV1,http://php.jdshipin.com/smt.php?id=TV1
TV1 backup,http://php.jdshipin.com/smt.php?id=TV1_backup
TV2,http://php.jdshipin.com/smt.php?id=TV2
TV3,http://php.jdshipin.com/smt.php?id=TV3
TV3 SD,http://php.jdshipin.com/smt.php?id=TV3_mega
NTV7,http://php.jdshipin.com/smt.php?id=NTV7
TV8,http://php.jdshipin.com/smt.php?id=TV8
TV9,http://php.jdshipin.com/smt.php?id=TV9
Ria,http://php.jdshipin.com/smt.php?id=Ria
Ria-3,http://php.jdshipin.com/smt.php?id=Ria_backup
Al-Hijrah,http://php.jdshipin.com/smt.php?id=Alhijrah
Al-Hijrah backup,http://php.jdshipin.com/smt.php?id=Alhijrah_backup
Awani,http://php.jdshipin.com/smt.php?id=Awani
Bernama,http://php.jdshipin.com/smt.php?id=Bernama
Prima,http://php.jdshipin.com/smt.php?id=Prima
Prima backup,http://php.jdshipin.com/smt.php?id=AAprima1
Prima backup 2,http://php.jdshipin.com/smt.php?id=AAprima
Ceria,http://php.jdshipin.com/smt.php?id=Ceria
Astro MTV,http://php.jdshipin.com/smt.php?id=AstroMTV
Mecca Live HD,http://php.jdshipin.com/smt.php?id=quran_mido
Madinah HD,http://php.jdshipin.com/smt.php?id=sunnah_mido
Oasis,http://php.jdshipin.com/smt.php?id=Oasis
HBO HD,http://php.jdshipin.com/smt.php?id=Hbo
HBO Signature,http://php.jdshipin.com/smt.php?id=Hbosignature
HBO Hits,http://php.jdshipin.com/smt.php?id=Hbohitshd
NatGeo Wild HD,http://php.jdshipin.com/smt.php?id=Natgeowild
Cartoon Network,http://php.jdshipin.com/smt.php?id=Cn
Nickelodeon,http://php.jdshipin.com/smt.php?id=Nickelodeon
Nick Jr,http://php.jdshipin.com/smt.php?id=Nickjr
Dreamworks,http://php.jdshipin.com/smt.php?id=Dreamworks
Siar,http://php.jdshipin.com/smt.php?id=Siar
Citra,http://php.jdshipin.com/smt.php?id=AAcitra
Citra backup,http://php.jdshipin.com/smt.php?id=AAcitra1
Sensasi,http://php.jdshipin.com/smt.php?id=Sensasi
Aura,http://php.jdshipin.com/smt.php?id=Aura
Rania,http://php.jdshipin.com/smt.php?id=Rania
KBS World,http://php.jdshipin.com/smt.php?id=KBS
Boo,http://php.jdshipin.com/smt.php?id=Boo
Awesome TV,http://php.jdshipin.com/smt.php?id=Dsangat
Astro Sonypix,http://php.jdshipin.com/smt.php?id=Asonypix
Sony HD,http://php.jdshipin.com/smt.php?id=SetOne
TvN,http://php.jdshipin.com/smt.php?id=TVN
AEC,http://php.jdshipin.com/smt.php?id=AEC
华丽台 HD （Wah Lai Toi）,http://php.jdshipin.com/smt.php?id=Wlt
欢喜台 HD （Hua Hee Tai）,http://php.jdshipin.com/smt.php?id=Huahee
Astro QJ,http://php.jdshipin.com/smt.php?id=Quanjia
TVB Jade,http://php.jdshipin.com/smt.php?id=Tvbjade
TVB Asia,http://php.jdshipin.com/smt.php?id=Tvbasia
TVB Entertainment,http://php.jdshipin.com/smt.php?id=Tvbentertainment
TVB Classic,http://php.jdshipin.com/smt.php?id=Tvbclassic
AOD,http://php.jdshipin.com/smt.php?id=Aodhd
One,http://php.jdshipin.com/smt.php?id=One
TVB 星河台 Xing He,http://php.jdshipin.com/smt.php?id=Xinhe
爱奇艺 iQiyi,http://php.jdshipin.com/smt.php?id=Qiyi


Animal Planet (Eng),http://php.jdshipin.com/smt.php?id=AnimalPlanet
tvN Movie,http://php.jdshipin.com/smt.php?id=Tvnmovie
CNN backup,http://php.jdshipin.com/smt.php?id=cnn_twn
Celestial Classic,http://php.jdshipin.com/smt.php?id=Celestial2
CNBC,http://php.jdshipin.com/smt.php?id=cnbc_twn
TLC,http://php.jdshipin.com/smt.php?id=Tlc
CNA,http://php.jdshipin.com/smt.php?id=cna
BBC World News,http://php.jdshipin.com/smt.php?id=bbcnews_twn
Foodnetwork Hd,http://php.jdshipin.com/smt.php?id=Foodnetwork
HGTV,http://php.jdshipin.com/smt.php?id=HGTV
Goshop,http://php.jdshipin.com/smt.php?id=Goshop
