配置：720P
源减掉 一半
以下数据最低3天会挂
以下数据弹出广告，或者其他内容
我们专业给你做套路的，也是给你拿走的，给你减掉一半的节目，
不要在我这里指望拿全套节目，。我这招阴招，
我还有更绝的招，计谋很多，让你后面更不知道会发生什么
如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗，
我们一样收益满贯，如果盗走我们资源，你的下场只有挂，黑软来搞你的，你不怕你就拿。弹窗广告你要小心拉，请不要收藏源，你以为真能这样检了跑路了，你想错了，，
如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗，
我们一样收益满贯，如果盗走我们资源，你的下场只有挂，黑软来搞你的，你不怕你就拿。弹窗广告你要小心拉，请不要收藏源，你以为真能这样检了跑路了，你想错了，，
如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗，
我们一样收益满贯，如果盗走我们资源，你的下场只有挂，黑软来搞你的，你不怕你就拿。弹窗广告你要小心拉，请不要收藏源，你以为真能这样检了跑路了，你想错了，，
如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗，
我们一样收益满贯，如果盗走我们资源，你的下场只有挂，黑软来搞你的，你不怕你就拿。弹窗广告你要小心拉，请不要收藏源，你以为真能这样检了跑路了，你想错了，，
如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗，
我们一样收益满贯，如果盗走我们资源，你的下场只有挂，黑软来搞你的，你不怕你就拿。弹窗广告你要小心拉，请不要收藏源，你以为真能这样检了跑路了，你想错了，，
如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗，
我们一样收益满贯，如果盗走我们资源，你的下场只有挂，黑软来搞你的，你不怕你就拿。弹窗广告你要小心拉，请不要收藏源，你以为真能这样检了跑路了，你想错了，，
如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗，
我们一样收益满贯，如果盗走我们资源，你的下场只有挂，黑软来搞你的，你不怕你就拿。弹窗广告你要小心拉，请不要收藏源，你以为真能这样检了跑路了，你想错了，，
如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗，
我们一样收益满贯，如果盗走我们资源，你的下场只有挂，黑软来搞你的，你不怕你就拿。弹窗广告你要小心拉，请不要收藏源，你以为真能这样检了跑路了，你想错了，，
如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗，
我们一样收益满贯，如果盗走我们资源，你的下场只有挂，黑软来搞你的，你不怕你就拿。弹窗广告你要小心拉，请不要收藏源，你以为真能这样检了跑路了，你想错了，，
如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗，
我们一样收益满贯，如果盗走我们资源，你的下场只有挂，黑软来搞你的，你不怕你就拿。弹窗广告你要小心拉，请不要收藏源，你以为真能这样检了跑路了，你想错了，，
如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗，
我们一样收益满贯，如果盗走我们资源，你的下场只有挂，黑软来搞你的，你不怕你就拿。弹窗广告你要小心拉，请不要收藏源，你以为真能这样检了跑路了，你想错了，，
如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗，
我们一样收益满贯，如果盗走我们资源，你的下场只有挂，黑软来搞你的，你不怕你就拿。弹窗广告你要小心拉，请不要收藏源，你以为真能这样检了跑路了，你想错了，，
如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗，
我们一样收益满贯，如果盗走我们资源，你的下场只有挂，黑软来搞你的，你不怕你就拿。弹窗广告你要小心拉，请不要收藏源，你以为真能这样检了跑路了，你想错了，，
如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗，
我们一样收益满贯，如果盗走我们资源，你的下场只有挂，黑软来搞你的，你不怕你就拿。弹窗广告你要小心拉，请不要收藏源，你以为真能这样检了跑路了，你想错了，，
如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗，我们专业强盗10年如果你的资源被盗，
我们一样收益满贯，您免费的，只有一个死路一条，还是走正式版把，不然挂了可怜，请不要收藏源，你会挂的，你以为真能这样检了跑路了，你想错了，，你还要投靠我的，离开本软件你死定了
如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗，我们专业强盗10年如果你的资源被盗，
我们一样收益满贯，您免费的，只有一个死路一条，还是走正式版把，不然挂了可怜，请不要收藏源，你会挂的，你以为真能这样检了跑路了，你想错了，，你还要投靠我的，离开本软件你死定了
如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗，我们专业强盗10年如果你的资源被盗，
我们一样收益满贯，您免费的，只有一个死路一条，还是走正式版把，不然挂了可怜，请不要收藏源，你会挂的，你以为真能这样检了跑路了，你想错了，，你还要投靠我的，离开本软件你死定了
如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗，我们专业强盗10年如果你的资源被盗，
我们一样收益满贯，您免费的，只有一个死路一条，还是走正式版把，不然挂了可怜，请不要收藏源，你会挂的，你以为真能这样检了跑路了，你想错了，，你还要投靠我的，离开本软件你死定了
如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗，不要来找我黑软技术，，我们
不光收费的，还是免费的TV,影视仓一样搞你，东西给我们白嫖，。。。。不光收费的，还是免费的TV,影视仓一样搞你，东西给我们白嫖，。。。。不光收费的，还是免费的TV,影视仓一样搞你，东西给我们白嫖，。。。。不光收费的，还是免费的TV,影视仓一样搞你，东西给我们白嫖，。。。。不光收费的，还是免费的TV,影视仓一样搞你，东西给我们白嫖，。。。。不光收费的，还是免费的TV,影视仓一样搞你，东西给我们白嫖，。。。。不光收费的，还是免费的TV,影视仓一样搞你，东西给我们白嫖，。。。。不光收费的，还是免费的TV,影视仓一样搞你，东西给我们白嫖，。。。。不光收费的，还是免费的TV,影视仓一样搞你，东西给我们白嫖，。。。。不光收费的，还是免费的TV,影视仓一样搞你，东西给我们白嫖，。。。。不光收费
给哪一些免费用户警告：你们做的APK千万不要到我手上，到我手上，这里的节目就是你们的下场，我们专业盗，无论你在厉害，加密+加壳一样搞你，只要我拿到手，不出三天，你的节目到这里了，我会告诉你吗，不可能，
和我们专业盗，，我们就是黑客技术，
给哪一些免费用户警告：你们做的APK千万不要到我手上，到我手上，这里的节目就是你们的下场，我们专业盗，无论你在厉害，加密+加壳一样搞你，只要我拿到手，不出三天，你的节目到这里了，我会告诉你吗，不可能，
和我们专业盗，，我们就是黑客技术，
给哪一些免费用户警告：你们做的APK千万不要到我手上，到我手上，这里的节目就是你们的下场，我们专业盗，无论你在厉害，加密+加壳一样搞你，只要我拿到手，不出三天，你的节目到这里了，我会告诉你吗，不可能，
和我们专业盗，，我们就是黑客技术，
和我们专业盗，，我们就是黑客技术，
给哪一些免费用户警告：你们做的APK千万不要到我手上，到我手上，这里的节目就是你们的下场，我们专业盗，无论你在厉害，加密+加壳一样搞你，只要我拿到手，不出三天，你的节目到这里了，我会告诉你吗，不可能，
和我们专业盗，，我们就是黑客技术，给哪一些免费用户警告：你们做的APK千万不要到我手上，到我手上，这里的节目就是你们的下场，我们专业盗，无论你在厉害，加密+加壳一样搞你，只要我拿到手，不出三天，你的节目到这里了，我会告诉你吗，不可能，
和我们专业盗，，我们就是黑客技术，
给哪一些免费用户警告：你们做的APK千万不要到我手上，到我手上，这里的节目就是你们的下场，我们专业盗，无论你在厉害，加密+加壳一样搞你，只要我拿到手，不出三天，你的节目到这里了，我会告诉你吗，不可能，
和我们专业盗，，我们就是黑客技术，
给哪一些免费用户警告：你们做的APK千万不要到我手上，到我手上，这里的节目就是你们的下场，我们专业盗，无论你在厉害，加密+加壳一样搞你，只要我拿到手，不出三天，你的节目到这里了，我会告诉你吗，不可能，
和我们专业盗，，我们就是黑客技术，
给哪一些免费用户警告：你们做的APK千万不要到我手上，到我手上，这里的节目就是你们的下场，我们专业盗，无论你在厉害，加密+加壳一样搞你，只要我拿到手，不出三天，你的节目到这里了，我会告诉你吗，不可能，
和我们专业盗，，我们就是黑客技术，
领取源出来自己搞，你不挂算我输，软件脱离源，必须挂，你还想看精彩内容，算了吧，，你还是老老实实看软件，否则更新后，不对版，你这里领取都挂光了
领取源出来自己搞，你不挂算我输，软件脱离源，必须挂，你还想看精彩内容，算了吧，，你还是老老实实看软件，否则更新后，不对版，你这里领取都挂光了
领取QQ群，打开软件，看视频扫进群就可以了，这里给出来全部虚构的，
领取QQ群，打开软件，看视频扫进群就可以了，这里给出来全部虚构的，
领取QQ群，打开软件，看视频扫进群就可以了，这里给出来全部虚构的，
领取QQ群，打开软件，看视频扫进群就可以了，这里给出来全部虚构的，
你要搞我的可以。1 源会挂的，2不要公开 3你会害死大家一起挂的，4你一个人看就可以，不相信直接给你挂源，不怕我投放广告你就来，不怕我搞你弹出广告，
我就不信了，所有资源全部随机的，你拿，你不怕死你就拿
数据随时更变全部的源已经加入了广告，你不怕死你就搞源。等我启动了广告不要说，我没和你说过
领取QQ群，打开软件，看视频扫进群就可以了，这里给出来全部虚构的，  
邵氏🌸TV,#genre#
这里的节目就是你们的下场，我们专业盗，无论你在厉害，加密+加壳一样搞你，只要我拿到手，不出三天，你的节目到这里了，我会告诉你吗，不可能
靖天日本台,http://api.mytv666.top/api/hk.php?id=6262333561643236323763616135643836386163393966633066613330393130267469643d74762669643d313633
这里的节目就是你们的下场，我们专业盗，无论你在厉害，加密+加壳一样搞你，只要我拿到手，不出三天，你的节目到这里了，我会告诉你吗，不可能
靖洋卡通台,http://api.mytv666.top/api/hk.php?id=6439333435633230343261376137336237646336336138646138643336303965267469643d74762669643d313634
如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗
如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗
靖天映画,http://api.mytv666.top/api/hk.php?id=3366353563616434393236663337313533636664313136376136663331626566267469643d74762669643d313636
如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗
爱尔达娱乐,http://api.mytv666.top/api/hk.php?id=3035653866366636306131363162616335323535653161336166626337346133267469643d74762669643d313637
如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗
如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗
龙华日韩,http://api.mytv666.top/api/hk.php?id=3736613333383334346630626430353238656638393462343032653335616630267469643d74762669643d313639
这里的节目就是你们的下场，我们专业盗，无论你在厉害，加密+加壳一样搞你，只要我拿到手，不出三天，你的节目到这里了，我会告诉你吗，不可能
龙华偶像,http://api.mytv666.top/api/hk.php?id=3333626561633566626266666436633135393564303031376437623464303066267469643d74762669643d313730
如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗
民视综艺,http://api.mytv666.top/api/hk.php?id=3336323233613362366336356466306163343537313533386461366539313539267469643d74762669643d313731
如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗
民视第一台,http://api.mytv666.top/api/hk.php?id=6564636432633233613630653031366663363066613933326138326133396637267469643d74762669643d313732
如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗
民视旅游,http://api.mytv666.top/api/hk.php?id=6661393234373339313163383837613836623134613563323132623331623164267469643d74762669643d313733
这里的节目就是你们的下场，我们专业盗，无论你在厉害，加密+加壳一样搞你，只要我拿到手，不出三天，你的节目到这里了，我会告诉你吗，不可能
猪哥亮歌厅秀,http://api.mytv666.top/api/hk.php?id=6334366330373732363432326261363432663630353664313131336133336535267469643d74762669643d313738
如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗
美亚电影台,http://api.mytv666.top/api/hk.php?id=3734346339316538643237306264336264613563663264306232363539656232267469643d77696e74763132332669643d3237
如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗
中天新闻台,http://api.mytv666.top/api/hk.php?id=3862366539313935356333316130363734623834353962623032616433353263267469643d77696e74763132332669643d3433
如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗
东森新闻台,http://api.mytv666.top/api/hk.php?id=6666323035643663343766316231356134636232653135646535333232336166267469643d77696e74763132332669643d3434
这里的节目就是你们的下场，我们专业盗，无论你在厉害，加密+加壳一样搞你，只要我拿到手，不出三天，你的节目到这里了，我会告诉你吗，不可能
年代新闻台,http://api.mytv666.top/api/hk.php?id=3666643635353637663833346366363536386431333931323061356464376332267469643d77696e74763132332669643d3436
如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗
寰宇新闻台,http://api.mytv666.top/api/hk.php?id=3564653032633337613964616638353465646263396438356462316234373238267469643d77696e74763132332669643d3437
寰宇新闻台湾台,http://api.mytv666.top/api/hk.php?id=3264386336616633313438633165356234343633333835343932323730646666267469643d77696e74763132332669643d3438
这里的节目就是你们的下场，我们专业盗，无论你在厉害，加密+加壳一样搞你，只要我拿到手，不出三天，你的节目到这里了，我会告诉你吗，不可能
台视新闻台,http://api.mytv666.top/api/hk.php?id=3734336535623139656265303339663361646637333131663633363331653863267469643d77696e74763132332669643d3439
如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗
中视新闻台,http://api.mytv666.top/api/hk.php?id=6138663230386338366361363064623465353961333963373563343466316639267469643d77696e74763132332669643d3530
如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗
华视新闻台,http://api.mytv666.top/api/hk.php?id=6261363335363330383638353961326461623131616231386263356433316265267469643d77696e74763132332669643d3531
如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗
TVBS新闻台,http://api.mytv666.top/api/hk.php?id=6366366232313066623564653734326233383533656239343137313864626639267469643d77696e74763132332669643d3532
如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗
三立新闻台,http://api.mytv666.top/api/hk.php?id=3039633665656561383636346338363161356263393430626635646433373264267469643d77696e74763132332669643d3533
如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗
镜电视新闻台,http://api.mytv666.top/api/hk.php?id=6463663666393262636638326639623730393065356532633436656361353232267469643d77696e74763132332669643d3535
如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗
非凡新闻,http://api.mytv666.top/api/hk.php?id=6535653061616461623036323237633861356363353266366634613166303734267469643d77696e74763132332669643d3536
这里的节目就是你们的下场，我们专业盗，无论你在厉害，加密+加壳一样搞你，只要我拿到手，不出三天，你的节目到这里了，我会告诉你吗，不可能
民视新闻台,http://api.mytv666.top/api/hk.php?id=3866616331333533363464353463346432653139633236633036643261633831267469643d77696e74763132332669643d3538
如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗
民视第一台,http://api.mytv666.top/api/hk.php?id=3439383336376563333165643336383130326662303638653865313765396563267469643d77696e74763132332669643d3539
如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗
民视台湾台,http://api.mytv666.top/api/hk.php?id=3936623864373237393832636234343734303638633864343932633266353565267469643d77696e74763132332669643d3630
如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗
民视影剧台,http://api.mytv666.top/api/hk.php?id=3932633963646136396465373830346233643461306137346538363539353136267469643d77696e74763132332669643d3631
如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗
民视旅游台,http://api.mytv666.top/api/hk.php?id=3663636134303964303063353333326433303230353763393836326330643437267469643d77696e74763132332669643d3632
如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗
民视综艺台,http://api.mytv666.top/api/hk.php?id=3466353364643062353139316130616161376438323237333565653365343633267469643d77696e74763132332669643d3633
如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗
民视,http://api.mytv666.top/api/hk.php?id=3535663430343962396335386334633135326162666337313938633136663933267469643d77696e74763132332669643d3635
如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗
台视,http://api.mytv666.top/api/hk.php?id=3635653132623764396265363436643739323138323765393036626237366463267469643d77696e74763132332669643d3636
这里的节目就是你们的下场，我们专业盗，无论你在厉害，加密+加壳一样搞你，只要我拿到手，不出三天，你的节目到这里了，我会告诉你吗，不可能
中视,http://api.mytv666.top/api/hk.php?id=3366353036636664306332393565306231326664383865666337396366353366267469643d77696e74763132332669643d3637
如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗
华视,http://api.mytv666.top/api/hk.php?id=3537333165663764383566623263326364383330316264303565343834386337267469643d77696e74763132332669643d3638
如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗
公视,http://api.mytv666.top/api/hk.php?id=3434336138663063376434323465373431346164646563383235353134396562267469643d77696e74763132332669643d3639
如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗
TVBS,http://api.mytv666.top/api/hk.php?id=3530393233353135316139356235363965653137653863353561653864336263267469643d77696e74763132332669643d3730
如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗
TVBS欢乐台,http://api.mytv666.top/api/hk.php?id=6236616334353366303862316264353063653232626338383639306330623231267469643d77696e74763132332669643d3731
如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗
TVBS精彩台,http://api.mytv666.top/api/hk.php?id=3965316530663461373932623537373037303234333262373931613232343761267469643d77696e74763132332669643d3732
如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗
三立综合台,http://api.mytv666.top/api/hk.php?id=393664636636323439666432316如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗
如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗
三立台湾台,http://api.mytv666.top/api/hk.php?id=3362333838663839386633393162343165396331313735636535396339356263267469643d77696e74763132332669643d3735
如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗
三立都会台,http://api.mytv666.top/api/hk.php?id=3862326632383437333863303830376562326363383463336662343764366335267469643d77696e74763132332669643d3736
这里的节目就是你们的下场，我们专业盗，无论你在厉害，加密+加壳一样搞你，只要我拿到手，不出三天，你的节目到这里了，我会告诉你吗，不可能
中天综合台,http://api.mytv666.top/api/hk.php?id=3136633239643731366133313732326436323336663339393265653333343361267469643d77696e74763132332669643d3737
如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗
中天亚洲台,http://api.mytv666.top/api/hk.php?id=6230353962323532613838363830373564306164326137336138366430623435267469643d77696e74763132332669643d3738
如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗
东森超视,http://api.mytv666.top/api/hk.php?id=6137396363613066383538393561393837633835393039333966386335623666267469643d77696e74763132332669643d3935
如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗
东森综合台,http://api.mytv666.top/api/hk.php?id=6234383261306531303263656431643161316166633036336366633037326530267469643d77696e74763132332669643d3936
如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗
东森电影台,http://api.mytv666.top/api/hk.php?id=3563613433653133623862616531376566383964346437653631326632353735267469643d77696e74763132332669643d3937
如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗
八大第一台,http://api.mytv666.top/api/hk.php?id=3238623934303035353934313834633739393932656236616464353134623838267469643d77696e74763132332669643d3938
如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗
八大综合台,http://api.mytv666.top/api/hk.php?id=6432303036623131376165396235363838636230323933383061356535356232267469643d77696e74763132332669643d3939
如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗
好莱坞电影,http://api.mytv666.top/api/hk.php?id=6266373463666136333137313336333434663535336432643739393566656163267469643d77696e74763132332669643d313033
今日🌸TV,#genre#领取QQ群，打开软件，看视频扫进群就可以了，这里给出来全部虚构的，如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗
广东珠江频道,http://api.mytv666.top/api/hk.php?id=6162313131666165376133396363636237633834663162366130663635663031267469643d74762669643d39
如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗
广东体育,http://api.mytv666.top/api/hk.php?id=3635306561306164626438636438373731346432656366353839663866326232267469643d74762669643d3131
如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗
凤凰卫视中文台,http://api.mytv666.top/api/hk.php?id=3635353536383939393264346132646363626433646461373332353365633339267469643d74762669643d3230
如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗
凤凰卫视资讯台,http://api.mytv666.top/api/hk.php?id=3639313932626236616366636537633734323039313738383137613037633739267469643d74762669643d3231
如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗
凤凰卫视香港台,http://api.mytv666.top/api/hk.php?id=6366393933363838303835353235313030313837656130343336356238356364267469643d74762669643d3232
CCTV1,https://60.191.56.186:8888/hls/1/index.m3u8
你要搞我的可以。1 源会挂的，2不要公开 3你会害死大家一起挂的，4你一个人看就可以，不相信直接给你挂源，不怕我投放广告你就来，不怕我搞你弹出广告，
我就不信了，所有资源全部随机的，你拿，你不怕死你就拿
CCTV2,https://60.191.56.186:8888/hls/2/index.m3u8
你要搞我的可以。1 源会挂的，2不要公开 3你会害死大家一起挂的，4你一个人看就可以，不相信直接给你挂源，不怕我投放广告你就来，不怕我搞你弹出广告，
我就不信了，所有资源全部随机的，你拿，你不怕死你就拿
CCTV3,https://60.191.56.186:8888/hls/3/index.m3u8
你要搞我的可以。1 源会挂的，2不要公开 3你会害死大家一起挂的，4你一个人看就可以，不相信直接给你挂源，不怕我投放广告你就来，不怕我搞你弹出广告，
我就不信了，所有资源全部随机的，你拿，你不怕死你就拿
CCTV4,http://www.liuliuball.cn:8888/udp/239.69.1.138:10466
你要搞我的可以。1 源会挂的，2不要公开 3你会害死大家一起挂的，4你一个人看就可以，不相信直接给你挂源，不怕我投放广告你就来，不怕我搞你弹出广告，
我就不信了，所有资源全部随机的，你拿，你不怕死你就拿
CCTV5,https://60.191.56.186:8888/hls/5/index.m3u8
你要搞我的可以。1 源会挂的，2不要公开 3你会害死大家一起挂的，4你一个人看就可以，不相信直接给你挂源，不怕我投放广告你就来，不怕我搞你弹出广告，
我就不信了，所有资源全部随机的，你拿，你不怕死你就拿
CCTV5+,https://60.191.56.186:8888/hls/15/index.m3u8
你要搞我的可以。1 源会挂的，2不要公开 3你会害死大家一起挂的，4你一个人看就可以，不相信直接给你挂源，不怕我投放广告你就来，不怕我搞你弹出广告，
我就不信了，所有资源全部随机的，你拿，你不怕死你就拿
CCTV6,https://60.191.56.186:8888/hls/6/index.m3u8
你要搞我的可以。1 源会挂的，2不要公开 3你会害死大家一起挂的，4你一个人看就可以，不相信直接给你挂源，不怕我投放广告你就来，不怕我搞你弹出广告，
我就不信了，所有资源全部随机的，你拿，你不怕死你就拿
CCTV7,https://60.191.56.186:8888/hls/7/index.m3u8
你要搞我的可以。1 源会挂的，2不要公开 3你会害死大家一起挂的，4你一个人看就可以，不相信直接给你挂源，不怕我投放广告你就来，不怕我搞你弹出广告，
我就不信了，所有资源全部随机的，你拿，你不怕死你就拿
CCTV8,https://60.191.56.186:8888/hls/8/index.m3u8
你要搞我的可以。1 源会挂的，2不要公开 3你会害死大家一起挂的，4你一个人看就可以，不相信直接给你挂源，不怕我投放广告你就来，不怕我搞你弹出广告，
我就不信了，所有资源全部随机的，你拿，你不怕死你就拿
CCTV9,https://60.191.56.186:8888/hls/9/index.m3u8
你要搞我的可以。1 源会挂的，2不要公开 3你会害死大家一起挂的，4你一个人看就可以，不相信直接给你挂源，不怕我投放广告你就来，不怕我搞你弹出广告，
我就不信了，所有资源全部随机的，你拿，你不怕死你就拿
CCTV10,https://60.191.56.186:8888/hls/10/index.m3u8
