
   
阿烈壁纸,#genre#
广州综合,http://v4d.xiepeiru.top:1123/iptv/gq/GuangZhouZongHe
广州新闻,http://v4d.xiepeiru.top:1123/iptv/gq/GuangZhouXinWen
广州法治,http://v4d.xiepeiru.top:1123/iptv/gq/GuangZhouFaZhi
河源综合,http://tmpstream.hyrtv.cn/xwzh/sd/live.m3u8
河源公共,http://tmpstream.hyrtv.cn/hygg/sd/live.m3u8
重温经典,http://ali.hlspull.yximgs.com/live/awei_cwjd.flv
重温经典,http://php.jdshipin.com:8880/TVOD/iptv.php?id=cwjd
CHC动作电影,http://z.b.bkpcp.top/m.php?id=dzdy#http://goo.bkpcp.top/mg/dzdy
CHC家庭影院,http://z.b.bkpcp.top/m.php?id=jtyy#http://goo.bkpcp.top/mg/jtyy
CCTV1,http://goo.bkpcp.top/mg/cctv1
CCTV2,http://goo.bkpcp.top/mg/cctv2
CCTV3,http://goo.bkpcp.top/mg/cctv3
CCTV4,http://goo.bkpcp.top/mg/cctv4
CCTV5,http://goo.bkpcp.top/mg/cctv5
CCTV5+,http://goo.bkpcp.top/mg/cctv5p
CCTV6,http://goo.bkpcp.top/mg/cctv6
CCTV7,http://goo.bkpcp.top/mg/cctv7
CCTV8,http://goo.bkpcp.top/mg/cctv8
CCTV9,http://goo.bkpcp.top/mg/cctv9
CCTV10,http://goo.bkpcp.top/mg/cctv10
CCTV11,http://goo.bkpcp.top/mg/cctv11
CCTV12,http://goo.bkpcp.top/mg/cctv12
CCTV13,http://goo.bkpcp.top/mg/cctv13
CCTV14,http://goo.bkpcp.top/mg/cctv14
CCTV15,http://goo.bkpcp.top/mg/cctv15
CCTV17,http://goo.bkpcp.top/mg/cctv17
浙江卫视,http://goo.bkpcp.top/mg/zjws
河南卫视,http://goo.bkpcp.top/mg/hnws
吉林卫视,http://goo.bkpcp.top/mg/jlws
东方卫视,http://goo.bkpcp.top/mg/dfws
青海卫视,http://goo.bkpcp.top/mg/qhws
大湾区卫视,http://goo.bkpcp.top/mg/dwqws
广西卫视,http://goo.bkpcp.top/mg/gxws
贵州卫视,http://goo.bkpcp.top/mg/gzws
新疆卫视,http://goo.bkpcp.top/mg/xjws
西藏卫视,http://goo.bkpcp.top/mg/xzws
海南卫视,http://goo.bkpcp.top/mg/hinws
广东珠江高清,http://tv.cdn.com.mp/live/gdzj/stream.m3u8
广东卫视高清,http://27.106.106.78:5678/请关注公众号搞机大师/kzb.php?id=guangdongshiwei

广东地方,#genre#
重温经典,http://ali.hlspull.yximgs.com/live/awei_cwjd.flv
重温经典,http://36.108.172.237:10097/stream/channelid/1129822714
河源综合,http://tmpstream.hyrtv.cn/xwzh/sd/live.m3u8
河源公共,http://tmpstream.hyrtv.cn/hygg/sd/live.m3u8
河源综合,http://php.jdshipin.com:8880/chudian.php?id=hyzh
河源公共,http://php.jdshipin.com:8880/chudian.php?id=hygg
广州综合,http://php.jdshipin.com:8880/gztv.php?id=zhonghe
广州新闻,http://php.jdshipin.com:8880/gztv.php?id=xinwen
广州竞赛,http://php.jdshipin.com:8880/gztv.php?id=jingsai
广州影视,http://php.jdshipin.com:8880/gztv.php?id=yingshi
广州法治,http://php.jdshipin.com:8880/gztv.php?id=fazhi
广州南国都市,http://php.jdshipin.com:8880/gztv.php?id=shenghuo
番禺电视台,http://video.epaper.pybtv.cn:8080/live/rtmp_live_demo.flv
东莞新闻综合,http:/stream.sun0769.com/dgrtv1/mp4tv1_800/index.m3u8
东莞生活资讯,http:/stream.sun0769.com/dgrtv1/mp4tv2_800/index.m3u8
东莞新闻综合,http://php.jdshipin.com:8880/0769.php?id=xwzh
东莞生活资讯,http://php.jdshipin.com:8880/0769.php?id=shzx
云浮综合,http:/livestream.oeeee.com/slive/17806.m3u8
云浮文旅,http:/livestream.oeeee.com/slive/17807.m3u8
佛山公共,http://php.jdshipin.com:8880/fstv.php?id=fsgg
佛山高明,http://php.jdshipin.com:8880/fstv.php?id=fsgm
佛山南海,http://php.jdshipin.com:8880/fstv.php?id=fsnh
佛山顺德,http://php.jdshipin.com:8880/fstv.php?id=fssd
佛山三水,http://php.jdshipin.com:8880/fstv.php?id=fsss
佛山影视,http://php.jdshipin.com:8880/fstv.php?id=fsys
佛山综合,http://php.jdshipin.com:8880/fstv.php?id=fszh
翡翠台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct
翡翠台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct2
翡翠台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct3
翡翠台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct4
东莞生活资讯,http://php.jdshipin.com:8880/0769.php?id=shzx
东莞新闻综合,http://php.jdshipin.com:8880/0769.php?id=xwzh
湖南都市,http://php.jdshipin.com:8880/iptv.php?id=hnds
湖南电视剧,http://php.jdshipin.com:8880/iptv.php?id=hndsj
湖南电影,http://php.jdshipin.com:8880/iptv.php?id=hndy
湖南爱晚,http://php.jdshipin.com:8880/iptv.php?id=hngg
湖南国际,http://php.jdshipin.com:8880/iptv.php?id=hngj
湖南经视,http://php.jdshipin.com:8880/iptv.php?id=hnjs
湖南娱乐,http://php.jdshipin.com:8880/iptv.php?id=hnyl
TVB Plus,http://php.jdshipin.com:8880/TVOD/iptv.php?id=tvbp
ViuTV,http://php.jdshipin.com:8880/TVOD/iptv.php?id=viutv
TVB星河,http://php.jdshipin.com:8880/TVOD/iptv.php?id=xinghe
赣州新闻,http:/pili-live-hls-sjxgz2024.sobeylive.com/jxgz2024/396_q_live172526329228525.m3u8
赣州公共,http:/pili-live-hls-sjxgz2024.sobeylive.com/jxgz2024/396_q_live172526334096251.m3u8
赣州教育,http:/pili-live-hls-sjxgz2024.sobeylive.com/jxgz2024/396_q_live172526335287668.m3u8
抚州公共,http://tv.live.fgtxnews.com/fztv/gonggong.m3u8
抚州综合,http://tv.live.fgtxnews.com/fztv/zonghe.m3u8
广东体育,http:/ali.hlspull.yximgs.com/live/aiyun_gdty.flv
广东影视,http:/ali.hlspull.yximgs.com/live/aiyun_gdys.flv

四川有线,#genre#
广东卫视,http://zqh2333.top:2222/rtp/239.93.24.181:5140
深圳卫视,http://zqh2333.top:2222/rtp/239.93.24.182:5140
CCTV1,http://zqh2333.top:2222/rtp/239.93.24.184:5140
CCTV2,http://zqh2333.top:2222/rtp/239.93.24.59:5140
CCTV3,http://zqh2333.top:2222/rtp/239.93.24.11:2223
CCTV4,http://zqh2333.top:2222/rtp/239.93.25.105:5140
CCTV5,http://zqh2333.top:2222/rtp/239.93.24.12:2224
CCTV5,http://zqh2333.top:2222/rtp/239.93.24.36:8004
CCTV6,http://zqh2333.top:2222/rtp/239.93.24.13:2226
CCTV7,http://zqh2333.top:2222/rtp/239.93.24.61:5140
CCTV8,http://zqh2333.top:2222/rtp/239.93.55.39:5140
CCTV9,http://zqh2333.top:2222/rtp/239.93.25.24:5140
CCTV10,http://zqh2333.top:2222/rtp/239.93.25.28:5140
CCTV11,http://zqh2333.top:2222/rtp/239.93.24.102:5140
CCTV12,http://zqh2333.top:2222/rtp/239.93.25.30:8124
CCTV13,http://zqh2333.top:2222/rtp/239.93.24.66:5140
CCTV15,http://zqh2333.top:2222/rtp/239.93.24.103:5140
CCTV16,http://zqh2333.top:2222/rtp/239.93.55.54:5140
CCTV17,http://zqh2333.top:2222/rtp/239.93.24.92:5140
CETV1,http://zqh2333.top:2222/rtp/239.93.25.111:5140
CETV2,http://zqh2333.top:2222/rtp/239.93.24.113:5140
CETV4,http://zqh2333.top:2222/rtp/239.93.24.50:5140
凤凰中文,http://zqh2333.top:2222/rtp/239.93.24.9:2192
凤凰资讯,http://zqh2333.top:2222/rtp/239.93.24.4:2191
四川卫视,http://zqh2333.top:2222/rtp/239.93.24.20:1235
湖南卫视,http://zqh2333.top:2222/rtp/239.93.24.88:5140
江苏卫视,http://zqh2333.top:2222/rtp/239.93.24.89:5140
浙江卫视,http://zqh2333.top:2222/rtp/239.93.24.124:5140
东方卫视,http://zqh2333.top:2222/rtp/239.93.24.123:5140
北京卫视,http://zqh2333.top:2222/rtp/239.93.24.180:5140
天津卫视,http://zqh2333.top:2222/rtp/239.93.24.167:5140
山东卫视,http://zqh2333.top:2222/rtp/239.93.24.168:5140
康巴卫视,http://zqh2333.top:2222/rtp/239.93.24.41:5140
江西卫视,http://zqh2333.top:2222/rtp/239.93.24.134:5140
东南卫视,http://zqh2333.top:2222/rtp/239.93.24.42:5140
黑龙江卫视,http://zqh2333.top:2222/rtp/239.93.24.183:5140
重庆卫视,http://zqh2333.top:2222/rtp/239.93.25.107:5140
贵州卫视,http://zqh2333.top:2222/rtp/239.93.24.131:5140
湖北卫视,http://zqh2333.top:2222/rtp/239.93.24.250:5140
安徽卫视,http://zqh2333.top:2222/rtp/239.93.25.106:5140
河北卫视,http://zqh2333.top:2222/rtp/239.93.24.132:5140
辽宁卫视,http://zqh2333.top:2222/rtp/239.93.25.108:5140
河南卫视,http://zqh2333.top:2222/rtp/239.93.55.45:5140
广西卫视,http://zqh2333.top:2222/rtp/239.93.55.46:5140
云南卫视,http://zqh2333.top:2222/rtp/239.93.24.174:5140
吉宁卫视,http://zqh2333.top:2222/rtp/239.93.24.248:5140
陕西卫视,http://zqh2333.top:2222/rtp/239.93.24.176:5140
山西卫视,http://zqh2333.top:2222/rtp/239.93.24.6:5140
内蒙古卫视,http://zqh2333.top:2222/rtp/239.93.24.8:5140
青海卫视,http://zqh2333.top:2222/rtp/239.93.24.192:5140
宁夏卫视,http://zqh2333.top:2222/rtp/239.93.24.247:5140
西藏卫视,http://zqh2333.top:2222/rtp/239.93.24.175:5140
新疆卫视,http://zqh2333.top:2222/rtp/239.93.24.194:5140
甘肃卫视,http://zqh2333.top:2222/rtp/239.93.24.81:5140
海南卫视,http://zqh2333.top:2222/rtp/239.93.24.80:5140
农林卫视,http://zqh2333.top:2222/rtp/239.93.24.100:5140
兵团卫视,http://zqh2333.top:2222/rtp/239.93.55.43:5140
厦门卫视,http://zqh2333.top:2222/rtp/239.93.55.57:5140
三沙卫视,http://zqh2333.top:2222/rtp/239.93.55.58:5140
山东教育卫视,http://zqh2333.top:2222/rtp/239.93.25.196:5140
四川经济,http://zqh2333.top:2222/rtp/239.93.25.101:5140
四川文化旅游,http://zqh2333.top:2222/rtp/239.93.25.102:5140
四川新闻,http://zqh2333.top:2222/rtp/239.93.24.47:5140
四川影视文艺,http://zqh2333.top:2222/rtp/239.93.24.166:5140
SCTV7,http://zqh2333.top:2222/rtp/239.93.24.219:5140
四川科教,http://zqh2333.top:2222/rtp/239.93.55.44:5140
四川乡村,http://zqh2333.top:2222/rtp/239.93.24.52:5140
峨眉电影,http://zqh2333.top:2222/rtp/239.93.24.252:5140
雅安新闻综合,http://zqh2333.top:2222/rtp/239.93.25.253:6666
雅安公共频道,http://zqh2333.top:2222/rtp/239.93.25.246:6667
上海纪实,http://zqh2333.top:2222/rtp/239.93.24.137:5140
金鹰纪实,http://zqh2333.top:2222/rtp/239.93.24.124:5140
哈哈炫动,http://zqh2333.top:2222/rtp/239.93.24.173:5140
嘉佳卡通,http://zqh2333.top:2222/rtp/239.93.24.246:5140
卡酷动画,http://zqh2333.top:2222/rtp/239.93.24.208:5140
金鹰卡通,http://zqh2333.top:2222/rtp/239.93.24.108:5140
优漫卡通,http://zqh2333.top:2222/rtp/239.93.24.251:5140
生活时尚,http://zqh2333.top:2222/rtp/239.93.24.106:5140
游戏风云,http://zqh2333.top:2222/rtp/239.93.24.136:5140
纪实人文,http://zqh2333.top:2222/rtp/239.93.24.154:5140
东方财经,http://zqh2333.top:2222/rtp/239.93.25.165:5140
4K超影迷电影,http://zqh2333.top:2222/rtp/239.93.25.156:5140
4K乐享,http://zqh2333.top:2222/rtp/239.93.24.43:5140
求索记录,http://zqh2333.top:2222/rtp/239.93.55.24:5140
绚影4K,http://zqh2333.top:2222/rtp/239.93.55.33:5140
快乐垂钓,http://zqh2333.top:2222/rtp/239.93.25.151:5140
熊猫新闻,http://zqh2333.top:2222/rtp/239.93.25.112:5140
熊猫娱乐,http://zqh2333.top:2222/rtp/239.93.24.124:5140
经典电影,http://zqh2333.top:2222/rtp/239.93.24.57:9024
华语影院,http://zqh2333.top:2222/rtp/239.93.24.138:5140
星光院线,http://zqh2333.top:2222/rtp/239.93.24.139:5140
全球大片,http://zqh2333.top:2222/rtp/239.93.24.124:5140
热门剧场,http://zqh2333.top:2222/rtp/239.93.24.140:5140
港剧风云,http://zqh2333.top:2222/rtp/239.93.24.143:5140
谍战剧场,http://zqh2333.top:2222/rtp/239.93.24.95:5140
宝宝动画,http://zqh2333.top:2222/rtp/239.93.24.147:5140
少儿动画,http://zqh2333.top:2222/rtp/239.93.24.193:9000
青春动漫,http://zqh2333.top:2222/rtp/239.93.24.146:5140
军事,http://zqh2333.top:2222/rtp/239.93.24.204:9076
解密,http://zqh2333.top:2222/rtp/239.93.24.199:9048
地理,http://zqh2333.top:2222/rtp/239.93.24.200:9052

江西电信,#genre#
广东卫视,http://www.lizhinas.top:1009/udp/239.252.219.213:5140
江西卫视,http://www.lizhinas.top:1009/udp/239.252.220.63:5140
江西都市,http://www.lizhinas.top:1009/udp/239.252.220.238:5140
江西经济生活,http://www.lizhinas.top:1009/udp/239.252.219.173:5140
江西影视旅游,http://www.lizhinas.top:1009/udp/239.252.220.242:5140
江西公共农业,http://www.lizhinas.top:1009/udp/239.252.220.102:5140
江西少儿,http://www.lizhinas.top:1009/udp/239.252.219.113:5140
江西新闻,http://www.lizhinas.top:1009/udp/239.252.220.100:5140
江西教育,http://www.lizhinas.top:1009/udp/239.252.219.115:5140
CTV1,http://www.lizhinas.top:1009/udp/239.252.219.10:5140
CCTV1,http://www.lizhinas.top:1009/udp/239.252.219.200:5140
CCTV2,http://www.lizhinas.top:1009/udp/239.252.220.183:5140
CCTV3,http://www.lizhinas.top:1009/udp/239.252.219.252:5140
CCTV3,http://www.lizhinas.top:1009/udp/239.252.220.193:5140
CCTV4,http://www.lizhinas.top:1009/udp/239.252.220.184:5140
CCTV5,http://www.lizhinas.top:1009/udp/239.252.219.198:5140
CCTV5,http://www.lizhinas.top:1009/udp/239.252.219.236:5140
CCTV6,http://www.lizhinas.top:1009/udp/239.252.219.237:5140
CCTV6,http://www.lizhinas.top:1009/udp/239.252.220.195:5140
CCTV7,http://www.lizhinas.top:1009/udp/239.252.220.185:5140
CCTV8,http://www.lizhinas.top:1009/udp/239.252.220.196:5140
CCTV8,http://www.lizhinas.top:1009/udp/239.252.219.253:5140
CCTV9,http://www.lizhinas.top:1009/udp/239.252.220.186:5140
CCTV10,http://www.lizhinas.top:1009/udp/239.252.220.91:5140
CCTV11,http://www.lizhinas.top:1009/udp/239.252.219.16:5140
CCTV12,http://www.lizhinas.top:1009/udp/239.252.220.187:5140
CCTV14,http://www.lizhinas.top:1009/udp/239.252.220.92:5140
CCTV17,http://www.lizhinas.top:1009/udp/239.252.220.192:5140
梨园,http://www.lizhinas.top:1009/udp/239.252.220.179:5140
汽摩,http://www.lizhinas.top:1009/udp/239.252.220.181:5140
武术世界,http://www.lizhinas.top:1009/udp/239.252.220.180:5140
国学,http://www.lizhinas.top:1009/udp/239.252.220.157:5140
文物宝库,http://www.lizhinas.top:1009/udp/239.252.220.158:5140
老故事,http://www.lizhinas.top:1009/udp/239.252.220.172:5140
快乐垂钓,http://www.lizhinas.top:1009/udp/239.252.220.177:5140
重庆卫视,http://www.lizhinas.top:1009/udp/239.252.220.94:5140
江苏卫视,http://www.lizhinas.top:1009/udp/239.252.219.214:5140
浙江卫视,http://www.lizhinas.top:1009/udp/239.252.219.210:5140
东方卫视,http://www.lizhinas.top:1009/udp/239.252.219.229:5140
深圳卫视,http://www.lizhinas.top:1009/udp/239.252.219.212:5140
北京卫视,http://www.lizhinas.top:1009/udp/239.252.219.206:5140
山东卫视,http://www.lizhinas.top:1009/udp/239.252.219.228:5140
天津卫视,http://www.lizhinas.top:1009/udp/239.252.220.61:5140
贵州卫视,http://www.lizhinas.top:1009/udp/239.252.220.190:5140
四川卫视,http://www.lizhinas.top:1009/udp/239.252.220.93:5140
云南卫视,http://www.lizhinas.top:1009/udp/239.252.219.185:5140
广西卫视,http://www.lizhinas.top:1009/udp/239.252.219.183:5140
黑龙江卫视,http://www.lizhinas.top:1009/udp/239.252.219.211:5140
安徽卫视,http://www.lizhinas.top:1009/udp/239.252.220.83:5140
山西卫视,http://www.lizhinas.top:1009/udp/239.252.219.27:5140
江西卫视,http://www.lizhinas.top:1009/udp/239.252.220.63:5140
湖北卫视,http://www.lizhinas.top:1009/udp/239.252.219.208:5140
旅游卫视,http://www.lizhinas.top:1009/udp/239.252.219.178:5140
陕西卫视,http://www.lizhinas.top:1009/udp/239.252.219.105:5140
东南卫视,http://www.lizhinas.top:1009/udp/239.252.220.82:5140
吉林卫视,http://www.lizhinas.top:1009/udp/239.252.220.188:5140
辽宁卫视,http://www.lizhinas.top:1009/udp/239.252.220.62:5140
内蒙古卫视,http://www.lizhinas.top:1009/udp/239.252.219.48:5140
湖南卫视,http://www.lizhinas.top:1009/udp/239.252.219.201:5140
河南卫视,http://www.lizhinas.top:1009/udp/239.252.220.189:5140
河北卫视,http://www.lizhinas.top:1009/udp/239.252.220.154:5140
宁夏卫视,http://www.lizhinas.top:1009/udp/239.252.219.104:5140
甘肃卫视,http://www.lizhinas.top:1009/udp/239.252.219.110:5140
青海卫视,http://www.lizhinas.top:1009/udp/239.252.219.46:5140
新疆卫视,http://www.lizhinas.top:1009/udp/239.252.219.100:5140
西藏卫视,http://www.lizhinas.top:1009/udp/239.252.219.106:5140
兵团卫视,http://www.lizhinas.top:1009/udp/239.252.219.107:5140
金鹰卡通,http://www.lizhinas.top:1009/udp/239.252.219.44:5140
嘉佳卡通,http://www.lizhinas.top:1009/udp/239.252.219.92:5140
4K影视,http://www.lizhinas.top:1009/udp/239.252.220.131:5140
CCTV4欧洲,http://www.lizhinas.top:1009/udp/239.252.219.192:5140
CCTV4美洲,http://www.lizhinas.top:1009/udp/239.252.219.193:5140
CCTV新闻,http://www.lizhinas.top:1009/udp/239.252.219.18:5140
CCTV音乐,http://www.lizhinas.top:1009/udp/239.252.219.20:5140
中国教育1,http://www.lizhinas.top:1009/udp/239.252.220.198:5140
南昌新闻综合,http://nctv.top/IDOEPpiryt/nctv.php?id=ncxw
南昌都市,http://nctv.top/IDOEPpiryt/nctv.php?id=ncds
南昌资讯,http://nctv.top/IDOEPpiryt/nctv.php?id=nczx
赣州新闻,https://pili-live-hls-sjxgz2024.sobeylive.com/jxgz2024/396_q_live172526329228525.m3u8
赣州公共,https://pili-live-hls-sjxgz2024.sobeylive.com/jxgz2024/396_q_live172526334096251.m3u8
赣州教育,https://pili-live-hls-sjxgz2024.sobeylive.com/jxgz2024/396_q_live172526335287668.m3u8
南昌新闻综合,http://play-live-hls.jxtvcn.com.cn/live/tv_nanchang.m3u8
南昌新闻综合,http://play-live-hls.jxtvcn.com.cn/live/tv_nanchang.flv
南昌新闻综合,rtmp://play-live-hls.jxtvcn.com.cn/live/tv_nanchang

港台测试,#genre#
翡翠台4K,http://cdn.132.us.kg/live/fct4k/stream.m3u8
翡翠台,https://gdfire2.67890123.cn:8088/live/jade.m3u8
Now新闻,https://gdfire2.67890123.cn:8088/live/nowxw.m3u8
Now爆谷,https://gdfire2.67890123.cn:8088/live/nowbg.m3u8
Now星影,https://gdfire2.67890123.cn:8088/live/nowxy.m3u8
东森新闻,https://gdfire2.67890123.cn:8088/live/dsxw.m3u8
中天新闻,https://gdfire2.67890123.cn:8088/live/ztxw.m3u8
中天新闻2,https://gdfire2.67890123.cn:8088/live/ztxw2.m3u8
寰宇新闻,https://gdfire2.67890123.cn:8088/live/hyxw.m3u8
龙华电影,https://cdn8.163189.xyz/live/lhdy/stream.m3u8
龙华经典,https://cdn8.163189.xyz/live/lhjd/stream.m3u8
龙华卡通,https://cdn8.163189.xyz/live/lhkt/stream.m3u8
龙华偶像,https://cdn8.163189.xyz/live/lhox/stream.m3u8
龙华日韩,https://cdn8.163189.xyz/live/lhrh/stream.m3u8
龙华戏剧,https://cdn8.163189.xyz/live/lhxj/stream.m3u8

翡翠台,http://120.198.101.106:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0#http://120.238.94.82:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
无线星河频道,http://go1.bkpcp.top/tl/null-7 
无线综合频道,http://go1.bkpcp.top/tl/null-3
无线粤片频道,http://go1.bkpcp.top/tl/null-10
无线华剧频道,http://go1.bkpcp.top/tl/null-4 
黄金翡翠频道,http://go1.bkpcp.top/tl/null-2 
黄金华剧频道,http://go1.bkpcp.top/tl/null-9
天映经典频道,http://go1.bkpcp.top/tl/null-1  
美亚电影频道,http://go1.bkpcp.top/tl/null-5
东森电影频道,http://go1.bkpcp.top/tl/null-11 
中国电影频道,http://go1.bkpcp.top/tl/null-6

华丽台,http://v2h.jdshipin.com/jade2/jade.stream/chunklist_w100.m3u8
TVBJ1,http://cdn3.132.us.kg/live/j1/stream.m3u8
TVBPLUS,http://cdn.132.us.kg/live/tvbp/stream.m3u8
华丽台,http://cdn9.1689.us.kg/smt1.1.php?id=Tvbjade
无线新闻,http://php.jdshipin.com:8880/smt.php?id=inews_twn
华丽台,http://php.jdshipin.com/smt.php?id=Tvbjade
华丽台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=huali
TVB功夫,http://v2h.jdshipin.com/asia_action1/1asia_action.stream/chunklist_w101.m3u8
无线星河,http://php.jdshipin.com:8880/TVOD/iptv.php?id=xinghe
华丽台,http://v2h.jdshipin.com/jade2/jade.stream/chunklist_w100.m3u8
TVB星河台,http://v2h.jdshipin.com/xinghe_1/xinghe_1.stream/chunklist_w106.m3u8
秋月剪水音乐,http://huanqiuzhibo.cn/manifest/douyu.php?id=9588891
重温经典,http://ali.hlspull.yximgs.com/live/awei_cwjd.flv
凤凰中文,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw
凤凰资讯,http://php.jdshipin.com/TVOD/iptv.php?id=fhzx
凤凰卫视,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw
